"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Crown Prosecution Service","Crown Prosecution Service","CPS GWENT","CPS-G-001","SCP Above Break Point (Nat)","42305","50607","Senior Crown Prosecutor","4.22","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS GWENT","CPS-G-001","Senior Crown Prosecutor (Nat)","35376","42730","Senior Crown Prosecutor","8.68","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS GWENT","CPS-G-001","Level B2 (Nat)","25972","30313","Paralegal Business Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","Associate Prosecutor (Lon)","27847","32979","Associate Prosecutor","11.82","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","Crown Advocate (Lon)","50660","58843","Crown Advocate","22.20","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","Crown Prosecutor (Lon)","29648","33933","Crown Prosecutor","3.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","Legal Trainee AP (Lon)","27847","32979","Legal Trainee","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","Level A1 (Lon)","15015","17412","Casework Assistant","0.46","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","Level A1 (Lon)","15015","17412","Reprographics Officer","3.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","Level A2 (Lon)","17275","20381","Administrative Officer","3.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","Level A2 (Lon)","17275","20381","Casework Assistant","38.79","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","Level A2 (Lon)","17275","20381","Witness Care Officer","2.81","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","Level B1 (Lon)","21304","27132","Area Secretariat Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","Level B1 (Lon)","21304","27132","Area Secretariat Officer","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","Level B1 (Lon)","21304","27132","Business Support Manager","4.81","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","Level B1 (Lon)","21304","27132","Business Support Officer","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","Level B1 (Lon)","21304","27132","Case Progession Manager","6.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","Level B1 (Lon)","21304","27132","Caseworker","3.03","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","Level B1 (Lon)","21304","27132","Fees Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","Level B1 (Lon)","21304","27132","Finance Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","Level B1 (Lon)","21304","27132","Paralegal Officer","23.70","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","Level B1 (Lon)","21304","27132","Witness Care Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","Level B2 (Lon)","26905","31864","District Business Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","Level B2 (Lon)","26905","31864","Group Finance Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","Level B2 (Lon)","26905","31864","Group Performance Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","Level B2 (Lon)","26905","31864","HR Advisor","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","Level B2 (Lon)","26905","31864","Information System Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","Level B2 (Lon)","26905","31864","Senior Casework Manager","2.95","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","Level B3 (Lon)","33239","41430","Delivery Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","Level B3 (Lon)","33239","41430","Equality, Diversity and Communications Manager","0.86","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","Level B3 (Lon)","33239","41430","Head of Secretariat","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","Level B3 (Lon)","33239","41430","Senior District Business Manager","1.92","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","Level D Legal (Lon)","48665","63121","Crown Advocate","0.65","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","Level D Legal (Lon)","48665","63121","District Crown Prosecutor","9.81","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","Level D Legal (Lon)","48665","63121","Legal Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","Level E Admin (Lon)","65005","73708","Senior Area Business Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","Level E Legal (Lon)","65005","73708","Advocacy Strategy Programme Team Leader","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","Level E Legal (Lon)","65005","73708","Head of Business Improvement Division","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","Level E Legal (Lon)","65005","73708","Head of Complex Casework Unit","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","Level E Legal (Lon)","65005","73708","Senior District Crown Prosecutor","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","Paralegal Assistant (Lon)","17816","21832","Paralegal Assistant","6.71","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","Principal Crown Advocate (Lon)","75252","81716","Principal Crown Advocate","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","SCP Above Break Point (Lon)","44453","56953","Senior Crown Prosecutor","19.82","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","Senior Crown Advocate (Lon)","64649","69304","Senior Crown Advocate","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HAMPSHIRE","CPS-G-013","Senior Crown Prosecutor (Lon)","36791","44333","Senior Crown Prosecutor","15.03","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HERTFORDSHIRE","CPS-C-013","Associate Prosecutor (Lon)","27847","32979","Associate Prosecutor","5.83","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HERTFORDSHIRE","CPS-C-013","Crown Advocate (Lon)","50660","58843","Crown Advocate","11.53","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HERTFORDSHIRE","CPS-C-013","Crown Prosecutor (Lon)","29648","33933","Crown Prosecutor","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HERTFORDSHIRE","CPS-C-013","Level A1 (Lon)","15015","17412","administrative Assistant","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HERTFORDSHIRE","CPS-C-013","Level A1 (Lon)","15015","17412","Casework Assistant","1.83","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HERTFORDSHIRE","CPS-C-013","Level A2 (Lon)","17275","20381","Administrative Officer","3.63","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HERTFORDSHIRE","CPS-C-013","Level A2 (Lon)","17275","20381","Casework Assistant","19.33","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HERTFORDSHIRE","CPS-C-013","Level A2 (Lon)","17275","20381","Caseworker","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HERTFORDSHIRE","CPS-C-013","Level A2 (Lon)","17275","20381","Witness Care Officer","3.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HERTFORDSHIRE","CPS-C-013","Level A2 Per Sec (Lon)","18622","23977","Personal Assistant","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HERTFORDSHIRE","CPS-C-013","Level B1 (Lon)","21304","27132","Administrative Manager","1.75","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HERTFORDSHIRE","CPS-C-013","Level B1 (Lon)","21304","27132","Area Business Support Officer","0.69","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HERTFORDSHIRE","CPS-C-013","Level B1 (Lon)","21304","27132","Case Progession Manager","1.83","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HERTFORDSHIRE","CPS-C-013","Level B1 (Lon)","21304","27132","Casework Assistant","2.63","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HERTFORDSHIRE","CPS-C-013","Level B1 (Lon)","21304","27132","Paralegal Officer","9.74","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HERTFORDSHIRE","CPS-C-013","Level B2 (Lon)","26905","31864","Learning and Development Manager","0.60","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HERTFORDSHIRE","CPS-C-013","Level B2 (Lon)","26905","31864","Paralegal Business Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HERTFORDSHIRE","CPS-C-013","Level D Admin (Lon)","48665","63121","Area Business Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HERTFORDSHIRE","CPS-C-013","Level D Legal (Lon)","48665","63121","District Crown Prosecutor","3.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HERTFORDSHIRE","CPS-C-013","Level E Legal (Lon)","65005","73708","Head of Court Business Delivery Unit","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HERTFORDSHIRE","CPS-C-013","Paralegal Assistant (Lon)","17816","21832","Paralegal Assistant","4.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HERTFORDSHIRE","CPS-C-013","SCP Above Break Point (Lon)","44453","56953","Senior Crown Prosecutor","4.22","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HERTFORDSHIRE","CPS-C-013","Senior Crown Advocate (Lon)","64649","69304","Senior Crown Advocate","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HERTFORDSHIRE","CPS-C-013","Senior Crown Prosecutor (Lon)","36791","44333","Senior Crown Prosecutor","17.39","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HUMBERSIDE","CPS-C-019","Associate Prosecutor (Nat)","26881","31374","Associate Prosecutor","7.07","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HUMBERSIDE","CPS-C-019","Crown Advocate (Nat)","47605","54532","Crown Advocate","12.60","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HUMBERSIDE","CPS-C-019","Level A1 (Nat)","14033","16274","administrative Assistant","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HUMBERSIDE","CPS-C-019","Level A2 (Nat)","15949","18989","Administrative Officer","12.54","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HUMBERSIDE","CPS-C-019","Level A2 (Nat)","15949","18989","Caseworker","7.41","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HUMBERSIDE","CPS-C-019","Level A2 (Nat)","15949","18989","Fees Clerk","0.81","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HUMBERSIDE","CPS-C-019","Level A2 (Nat)","15949","18989","Operations Support Officer","1.53","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HUMBERSIDE","CPS-C-019","Level A2 (Nat)","15949","18989","Witness Care Officer","5.07","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HUMBERSIDE","CPS-C-019","Level A2 Per Sec (Nat)","17357","23356","Personal Assistant","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HUMBERSIDE","CPS-C-019","Level B1 (Nat)","20277","25632","Area Secretariat Officer","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HUMBERSIDE","CPS-C-019","Level B1 (Nat)","20277","25632","Case Progession Manager","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HUMBERSIDE","CPS-C-019","Level B1 (Nat)","20277","25632","Casework Administration Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HUMBERSIDE","CPS-C-019","Level B1 (Nat)","20277","25632","Caseworker","1.35","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HUMBERSIDE","CPS-C-019","Level B1 (Nat)","20277","25632","District Business Manager","0.61","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HUMBERSIDE","CPS-C-019","Level B1 (Nat)","20277","25632","Paralegal Officer","11.41","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HUMBERSIDE","CPS-C-019","Level B1 (Nat)","20277","25632","Witness Care Manager","1.21","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HUMBERSIDE","CPS-C-019","Level B2 (Nat)","25972","30313","District Business Manager","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HUMBERSIDE","CPS-C-019","Level B2 (Nat)","25972","30313","Senior Casework Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HUMBERSIDE","CPS-C-019","Level D Admin (Nat)","45191","57910","Area Business Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HUMBERSIDE","CPS-C-019","Level D Legal (Nat)","45191","57910","District Crown Prosecutor","4.81","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HUMBERSIDE","CPS-C-019","Paralegal Assistant (Nat)","16489","20342","Paralegal Assistant","3.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HUMBERSIDE","CPS-C-019","SCP Above Break Point (Nat)","42305","50607","Senior Crown Prosecutor","10.19","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HUMBERSIDE","CPS-C-019","Senior Crown Advocate (Nat)","61960","66589","Senior Crown Advocate","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS HUMBERSIDE","CPS-C-019","Senior Crown Prosecutor (Nat)","35376","42730","Senior Crown Prosecutor","9.23","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS KENT","CPS-G-014","Associate Prosecutor (Lon)","27847","32979","Associate Prosecutor","9.30","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS KENT","CPS-G-014","Crown Advocate (Lon)","50660","58843","Crown Advocate","14.80","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS KENT","CPS-G-014","Crown Advocate Ctrl Div (Lon)","54532","67840","Crown Advocate","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS KENT","CPS-G-014","Legal Trainee AP (Lon)","27847","32979","Legal Trainee","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS KENT","CPS-G-014","Level A1 (Lon)","15015","17412","Receptionist","0.61","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS KENT","CPS-G-014","Level A2 (Lon)","17275","20381","Administrative Officer","13.68","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS KENT","CPS-G-014","Level A2 (Lon)","17275","20381","Casework Assistant","20.66","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS KENT","CPS-G-014","Level A2 (Lon)","17275","20381","Personal Assistant","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS KENT","CPS-G-014","Level A2 Per Sec (Lon)","18622","23977","Personal Assistant","2.61","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS KENT","CPS-G-014","Level B1 (Lon)","21304","27132","Area Secretariat Officer","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS KENT","CPS-G-014","Level B1 (Lon)","21304","27132","Business Support Manager","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS KENT","CPS-G-014","Level B1 (Lon)","21304","27132","Case Progession Manager","3.61","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS KENT","CPS-G-014","Level B1 (Lon)","21304","27132","Caseworker","1.61","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS KENT","CPS-G-014","Level B1 (Lon)","21304","27132","Chief Press Officer","0.86","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS KENT","CPS-G-014","Level B1 (Lon)","21304","27132","Paralegal Officer","19.41","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS KENT","CPS-G-014","Level B2 (Lon)","26905","31864","Area Communications Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS KENT","CPS-G-014","Level B2 (Lon)","26905","31864","District Business Manager","3.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS KENT","CPS-G-014","Level B2 (Lon)","26905","31864","Group Finance Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS KENT","CPS-G-014","Level B2 (Lon)","26905","31864","Group Performance Manager","1.47","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS KENT","CPS-G-014","Level B2 (Lon)","26905","31864","Health and Safety Advisor","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS KENT","CPS-G-014","Level B2 (Lon)","26905","31864","HR Advisor","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS KENT","CPS-G-014","Level B2 (Lon)","26905","31864","Paralegal Business Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS KENT","CPS-G-014","Level B3 (Lon)","33239","41430","Delivery Manager","0.99","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS KENT","CPS-G-014","Level B3 (Lon)","33239","41430","Head of Group Operations Centre","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS KENT","CPS-G-014","Level D Legal (Lon)","48665","63121","Area Operations Manager","0.86","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS KENT","CPS-G-014","Level D Legal (Lon)","48665","63121","Delivery Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS KENT","CPS-G-014","Level D Legal (Lon)","48665","63121","District Crown Prosecutor","4.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS KENT","CPS-G-014","Level D Legal (Lon)","48665","63121","Prosecutor","1.61","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS KENT","CPS-G-014","Level E Admin (Lon)","65005","73708","Senior Area Business Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS KENT","CPS-G-014","Level E Legal (Lon)","65005","73708","Head of Complex Casework Unit","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS KENT","CPS-G-014","Level E Legal (Lon)","65005","73708","Head of Unit","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS KENT","CPS-G-014","Level E Legal (Lon)","65005","73708","Senior District Crown Prosecutor","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS KENT","CPS-G-014","Paralegal Assistant (Lon)","17816","21832","Paralegal Assistant","4.81","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS KENT","CPS-G-014","SCP Above Break Point (Lon)","44453","56953","Senior Crown Prosecutor","17.55","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS KENT","CPS-G-014","Senior Crown Advocate (Lon)","64649","69304","Senior Crown Advocate","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS KENT","CPS-G-014","Senior Crown Prosecutor (Lon)","36791","44333","Senior Crown Prosecutor","12.86","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LANCASHIRE","CPS-C-020","Associate Prosecutor (Nat)","26881","31374","Associate Prosecutor","12.44","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LANCASHIRE","CPS-C-020","Crown Advocate (Nat)","47605","54532","Crown Advocate","16.76","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LANCASHIRE","CPS-C-020","Crown Prosecutor (Nat)","27722","31374","Crown Prosecutor","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LANCASHIRE","CPS-C-020","Level A1 (Nat)","14033","16274","administrative Assistant","7.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LANCASHIRE","CPS-C-020","Level A1 (Nat)","14033","16274","Receptionist","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LANCASHIRE","CPS-C-020","Level A2 (Nat)","15949","18989","Administrative Officer","11.34","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LANCASHIRE","CPS-C-020","Level A2 (Nat)","15949","18989","Casework Assistant","24.69","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LANCASHIRE","CPS-C-020","Level A2 (Nat)","15949","18989","Fees Clerk","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LANCASHIRE","CPS-C-020","Level A2 (Nat)","15949","18989","Witness Care Officer","8.92","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LANCASHIRE","CPS-C-020","Level A2 (Nat)","15949","18989","Administrative Officer","6.08","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LANCASHIRE","CPS-C-020","Level A2 Per Sec (Nat)","17357","23356","Personal Assistant","2.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LANCASHIRE","CPS-C-020","Level B1 (Nat)","20277","25632","Paralegal Officer","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LANCASHIRE","CPS-C-020","Level B1 (Nat)","20277","25632","Casework Administration Manager","3.65","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LANCASHIRE","CPS-C-020","Level B1 (Nat)","20277","25632","Caseworker","1.21","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LANCASHIRE","CPS-C-020","Level B1 (Nat)","20277","25632","Fees Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LANCASHIRE","CPS-C-020","Level B1 (Nat)","20277","25632","Paralegal Business Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LANCASHIRE","CPS-C-020","Level B1 (Nat)","20277","25632","Paralegal Officer","37.98","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LANCASHIRE","CPS-C-020","Level B1 (Nat)","20277","25632","Senior Personal Assistant","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LANCASHIRE","CPS-C-020","Level B1 (Nat)","20277","25632","Witness Care Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LANCASHIRE","CPS-C-020","Level B2 (Nat)","25972","30313","Paralegal Business Manager","5.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LANCASHIRE","CPS-C-020","Level B3 (Nat)","32228","39481","Senior District Business Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LANCASHIRE","CPS-C-020","Level D Admin (Nat)","45191","57910","Area Business Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LANCASHIRE","CPS-C-020","Level D Legal (Nat)","45191","57910","District Crown Prosecutor","5.86","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LANCASHIRE","CPS-C-020","Level D Legal (Nat)","45191","57910","Legal Manager","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LANCASHIRE","CPS-C-020","Level E Legal (Nat)","62437","71736","Head of Complex Casework Unit","1.71","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LANCASHIRE","CPS-C-020","Level E Legal (Nat)","62437","71736","Senior District Crown Prosecutor","2.73","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LANCASHIRE","CPS-C-020","Paralegal Assistant (Nat)","16489","20342","Paralegal Assistant","6.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LANCASHIRE","CPS-C-020","SCP Above Break Point (Nat)","42305","50607","Senior Crown Prosecutor","27.15","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LANCASHIRE","CPS-C-020","Senior Crown Advocate (Nat)","61960","66589","Senior Crown Advocate","3.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LANCASHIRE","CPS-C-020","Senior Crown Prosecutor (Nat)","35376","42730","Senior Crown Prosecutor","27.62","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LEICESTERSHIRE","CPS-C-031","Associate Prosecutor (Nat)","26881","31374","Associate Prosecutor","9.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LEICESTERSHIRE","CPS-C-031","Crown Advocate (Nat)","47605","54532","Crown Advocate","8.61","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LEICESTERSHIRE","CPS-C-031","Level A1 (Nat)","14033","16274","administrative Assistant","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LEICESTERSHIRE","CPS-C-031","Level A1 (Nat)","14033","16274","Casework Assistant","0.89","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LEICESTERSHIRE","CPS-C-031","Level A1 (Nat)","14033","16274","Receptionist","1.00","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LEICESTERSHIRE","CPS-C-031","Level A2 (Nat)","15949","18989","Administrative Officer","6.41","Operational Delivery"
"Crown Prosecution Service","Crown Prosecution Service","CPS LEICESTERSHIRE","CPS-C-031","Level A2 (Nat)","15949","18989","Casework Assistant","18.15","Operational Delivery"
