"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Home Office","Home Office","Immigration & Border Policy Directorate - IMISE","1IIPG02","IO","23330","30896","Policy Adviser","1.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - Asylum Family Policy","1IIPG02","EO","23330","30896","Policy Support Officer","3.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - Asylum Family Policy","1IIPG02","Grade 6","58103","74446","Senior Policy Adviser","3.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - Asylum Family Policy","1IIPG02","Grade 7","48004","62239","Senior Policy Adviser","10.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - Asylum Family Policy","1IIPG02","HEO","28280","37797","Policy Adviser","12.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - Asylum Family Policy","1IIPG02","SEO","35114","45232","Policy Adviser","10.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - Border Security Team","1IIPG18","EO","23330","30896","Policy Support Officer","2.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - Border Security Team","1IIPG18","Grade 6","58103","74446","Senior Policy Adviser","3.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - Border Security Team","1IIPG18","Grade 7","48004","62239","Senior Policy Adviser","8.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - Border Security Team","1IIPG18","HEO","28280","37797","Policy Adviser","3.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - Border Security Team","1IIPG18","SEO","35114","45232","Policy Adviser","4.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - IMISE","1IIPG13","AO","20352","24336","Administration Support","1.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - IMISE","1IIPG13","CIO","28280","37797","Policy Adviser","1.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - IMISE","1IIPG13","Grade 6","58103","74446","Senior Policy Adviser","4.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - IMISE","1IIPG13","Grade 7","48004","62239","Senior Policy Adviser","12.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - IMISE","1IIPG13","HEO","28280","37797","Policy Adviser","10.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - IMISE","1IIPG13","Immigration Inspector","35114","45232","Policy Adviser","2.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - IMISE","1IIPG18","EO","23330","30896","Policy Support Officer","3.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - IMISE","1IIPG13","SEO","35114","45232","Policy Adviser","3.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - Director's Office","2IIPG06","Grade 7","48004","62239","Senior Policy Adviser","1.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - Director's Office","2IIPG06","SEO","35114","45232","Policy Adviser","1.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - Director's Office","2IIPG06","HEO","28280","37797","Policy Adviser","1.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - Director's Office","2IIPG06","EO","23330","30896","Policy Adviser","4.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - Director's Office","2IIPG06","AO","20352","24336","Policy Adviser","1.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - Free Movement & Criminality","1IIPG23","EO","23330","30896","Policy Support Officer","3.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - Free Movement & Criminality","1IIPG23","Grade 6","58103","74446","Senior Policy Adviser","2.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - Free Movement & Criminality","1IIPG23","Grade 7","48004","62239","Senior Policy Adviser","5.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - Free Movement & Criminality","1IIPG23","HEO","28280","37797","Policy Adviser","5.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - Free Movement & Criminality","1IIPG23","SEO","35114","45232","Policy Adviser","9.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - Legal Strategy Team","1IIPG17","EO","23330","30896","Policy Support Officer","12.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - Legal Strategy Team","1IIPG17","Grade 7","48004","62239","Senior Policy Adviser","6.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - Legal Strategy Team","1IIPG17","HEO","28280","37797","Policy Adviser","10.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - Legal Strategy Team","1IIPG17","SEO","35114","45232","Policy Adviser","8.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - MAC Secretariat","1IIPG16","AA","16641","20924","Administration Support","1.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - MAC Secretariat","1IIPG16","Economic Assistant","32293","42130","Economic Assistant","3.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - MAC Secretariat","1IIPG16","EO","23330","30896","Policy Support Officer","1.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - MAC Secretariat","1IIPG16","Grade 7","48004","62239","Senior Policy Adviser","2.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - MAC Secretariat","1IIPG16","Grade 7 Economist","61262","71982","Senior Policy Adviser","3.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - MAC Secretariat","1IIPG16","HEO","28280","37797","Policy Adviser","1.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - MAC Secretariat","1IIPG16","SEO","35114","45232","Policy Adviser","1.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - MAC Secretariat","1IIPG16","SRO","39261","48984","Policy Adviser","1.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - Migration Policy","1IIPG19","EO","23330","30896","Policy Support Officer","10.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - Migration Policy","1IIPG19","Grade 6","58103","74446","Senior Policy Adviser","2.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - Migration Policy","1IIPG19","Grade 7","48004","62239","Senior Policy Adviser","7.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - Migration Policy","1IIPG19","HEO","28280","37797","Policy Adviser","9.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - Migration Policy","1IIPG19","SEO","35114","45232","Policy Adviser","13.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - EU Exit Immigration Policy","1IIPG31","Grade 6","58103","74446","Policy Adviser","2.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - EU Exit Immigration Policy","1IIPG31","Grade 7","48004","62239","Policy Adviser","4.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - EU Exit Immigration Policy","1IIPG31","SEO","35114","45232","Policy Adviser","1.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - EU Exit Immigration Policy","1IIPG31","HEO","28280","37797","Policy Adviser","1.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - Immigration, Strategy and Programme Unit","1IIPG31","Grade 6","58103","74446","Policy Adviser","4.50","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - EU Exit Immigration Policy","1IIPG31","Grade 7","48004","62239","Policy Adviser","7.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - EU Exit Immigration Policy","1IIPG31","SEO","35114","45232","Policy Adviser","8.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - EU Exit Immigration Policy","1IIPG31","HEO","28280","37797","Policy Adviser","1.00","Policy"
"Home Office","Home Office","Immigration & Border Policy Directorate - EU Exit Immigration Policy","1IIPG31","AO","20352","24336","Policy Adviser","1.00","Policy"
"Home Office","Home Office","General Register Office","1HMPO03","Grade 6","58103","74446","Senior Operational Manager","3.00","Operational Delivery"
"Home Office","Home Office","General Register Office","1HMPO03","Grade 7","48004","62239","Operational Manager","10.82","Operational Delivery"
"Home Office","Home Office","General Register Office","1HMPO03","SEO","35114","45232","Senior Operational Manager","16.27","Operational Delivery"
"Home Office","Home Office","General Register Office","1HMPO03","HEO","28280","37797","Operational Officer","27.73","Operational Delivery"
"Home Office","Home Office","General Register Office","1HMPO03","EO","23330","30896","Operational Support Officer","52.94","Operational Delivery"
"Home Office","Home Office","General Register Office","1HMPO03","AO","20352","24336","Operational Officer","98.35","Operational Delivery"
"Home Office","Home Office","General Register Office","1HMPO03","AA","16641","20924","Operational Officer","170.92","Operational Delivery"
"Home Office","Home Office","Passport Operations","2HMPO02","Grade 6","58103","74446","Senior Operational Manager","6.00","Operational Delivery"
"Home Office","Home Office","Passport Operations","2HMPO02","Grade 7","48004","62239","Operational Manager","23.97","Operational Delivery"
"Home Office","Home Office","Passport Operations","2HMPO02","SEO","35114","45232","Senior Operational Manager","67.23","Operational Delivery"
"Home Office","Home Office","Passport Operations","2HMPO02","HEO","28280","37797","Operational Officer","184.36","Operational Delivery"
"Home Office","Home Office","Passport Operations","2HMPO02","EO","23330","30896","Operational Support Officer","690.74","Operational Delivery"
"Home Office","Home Office","Passport Operations","2HMPO02","AO","20352","24336","Operational Officer","1654.55","Operational Delivery"
"Home Office","Home Office","Passport Operations","2HMPO02","AA","16641","20924","Operational Officer","502.55","Operational Delivery"
"Home Office","Home Office","Strategy and Change","2HMPO03","Grade 6","58103","74446","Senior Planning Manager","15.60","Planning"
"Home Office","Home Office","Strategy and Change","2HMPO03","Grade 7","48004","62239","Planning Manager","42.62","Planning"
"Home Office","Home Office","Strategy and Change","2HMPO03","SEO","35114","45232","Planning Manager","54.60","Planning"
"Home Office","Home Office","Strategy and Change","2HMPO03","HEO","28280","37797","Planning Manager","64.36","Planning"
"Home Office","Home Office","Strategy and Change","2HMPO03","EO","23330","30896","Planning Manager","30.46","Planning"
"Home Office","Home Office","Strategy and Change","2HMPO03","AO","20352","24336","Planning Manager","6.65","Planning"
"Home Office","Home Office","Director of Operations - ICE North, Midlands and Wales","1IE03","AA","16641","20924","Operational Support Officer","4.60","Operational Delivery"
"Home Office","Home Office","Director of Operations - ICE North, Midlands and Wales","1IE03","AO","20352","24336","Operational Officer","175.54","Operational Delivery"
"Home Office","Home Office","Director of Operations - ICE North, Midlands and Wales","1IE03","CIO","28280","37797","Operational Manager","43.19","Operational Delivery"
"Home Office","Home Office","Director of Operations - ICE North, Midlands and Wales","1IE03","EO","23330","30896","Operational Officer","102.00","Operational Delivery"
"Home Office","Home Office","Director of Operations - ICE North, Midlands and Wales","1IE03","GRADE 6","58103","74446","Senior Operational Manager","3.00","Operational Delivery"
"Home Office","Home Office","Director of Operations - ICE North, Midlands and Wales","1IE03","GRADE 7","48004","62239","Senior Operational Manager","9.92","Operational Delivery"
"Home Office","Home Office","Director of Operations - ICE North, Midlands and Wales","1IE03","HEO","28280","37797","Operational Manager","24.65","Operational Delivery"
"Home Office","Home Office","Director of Operations - ICE North, Midlands and Wales","1IE03","Immigration Inspector","35114","45232","Operational Manager","13.70","Operational Delivery"
"Home Office","Home Office","Director of Operations - ICE North, Midlands and Wales","1IE03","IO","23330","30896","Operational Officer","288.59","Operational Delivery"
"Home Office","Home Office","Director of Operations - ICE North, Midlands and Wales","1IE03","SEO","35114","45232","Operational Manager","7.00","Operational Delivery"
"Home Office","Home Office","Director Of Operations - ICE Scotland & Northern Ireland","1IE08","AO","20352","24336","Operational Support Officer","24.82","Operational Delivery"
"Home Office","Home Office","Director Of Operations - ICE Scotland & Northern Ireland","1IE08","CIO","28280","37797","Operational Manager","6.00","Operational Delivery"
"Home Office","Home Office","Director Of Operations - ICE Scotland & Northern Ireland","1IE08","EO","23330","30896","Operational Officer","11.24","Operational Delivery"
"Home Office","Home Office","Director Of Operations - ICE Scotland & Northern Ireland","1IE08","Grade 6","58103","74446","Senior Operational Manager","2.00","Operational Delivery"
"Home Office","Home Office","Director Of Operations - ICE Scotland & Northern Ireland","1IE08","Grade 7","48004","62239","Senior Operational Manager","4.00","Operational Delivery"
"Home Office","Home Office","Director Of Operations - ICE Scotland & Northern Ireland","1IE08","HEO","28280","37797","Operational Manager","6.47","Operational Delivery"
"Home Office","Home Office","Director Of Operations - ICE Scotland & Northern Ireland","1IE08","Immigration Inspector","35114","45232","Operational Manager","3.00","Operational Delivery"
"Home Office","Home Office","Director Of Operations - ICE Scotland & Northern Ireland","1IE08","IO","23330","30896","Operational Officer","52.04","Operational Delivery"
"Home Office","Home Office","Director Of Operations - ICE Scotland & Northern Ireland","1IE08","SEO","35114","45232","Operational Manager","2.00","Operational Delivery"
"Home Office","Home Office","Director Of Operations - ICE London & South","1IE07","AA","16641","20924","Operational Support Officer","4.96","Operational Delivery"
"Home Office","Home Office","Director Of Operations - ICE London & South","1IE07","AO","20352","24336","Operational Officer","36.74","Operational Delivery"
"Home Office","Home Office","Director Of Operations - ICE London & South","1IE07","CIO","28280","37797","Operational Manager","61.35","Operational Delivery"
"Home Office","Home Office","Director Of Operations - ICE London & South","1IE07","EO","23330","30896","Operational Officer","33.28","Operational Delivery"
"Home Office","Home Office","Director Of Operations - ICE London & South","1IE07","GRADE 6","58103","74446","Senior Operational Manager","1.00","Operational Delivery"
"Home Office","Home Office","Director Of Operations - ICE London & South","1IE07","GRADE 7","48004","62239","Senior Operational Manager","8.90","Operational Delivery"
"Home Office","Home Office","Director Of Operations - ICE London & South","1IE07","HEO","28280","37797","Operational Manager","15.24","Operational Delivery"
"Home Office","Home Office","Director Of Operations - ICE London & South","1IE07","Immigration Inspector","35114","45232","Operational Manager","17.95","Operational Delivery"
"Home Office","Home Office","Director Of Operations - ICE London & South","1IE07","IO","23330","30896","Operational Officer","290.49","Operational Delivery"
"Home Office","Home Office","Director Of Operations - ICE London & South","1IE07","SEO","35114","45232","Operational Manager","9.00","Operational Delivery"
"Home Office","Home Office","Director Of Operations - ICE London & South","1IE07","AIO","20352","24336","Operational Support Officer","111.60","Operational Delivery"
"Home Office","Home Office","Director Of Operations - Director's Office","2IE02","EO","23330","30896","Operational Officer","1.00","Operational Delivery"
"Home Office","Home Office","Director Of Operations - Director's Office","2IE02","Grade 7","48004","62239","Senior Operational Manager","1.00","Operational Delivery"
"Home Office","Home Office","Director Of Operations - Director's Office","2IE02","HEO","28280","37797","Operational Manager","1.00","Operational Delivery"
"Home Office","Home Office","Director of Strategy and Transformation - Strategy and Engagement","1IE13","EO","23330","30896","Operational Support Officer","6.90","Operational Delivery"
"Home Office","Home Office","Director of Strategy and Transformation - Strategy and Engagement","1IE13","Grade 6","58103","74446","Senior Operational Manager","4.00","Operational Delivery"
"Home Office","Home Office","Director of Strategy and Transformation - Strategy and Engagement","1IE13","Grade 7","48004","62239","Senior Operational Manager","28.50","Operational Delivery"
"Home Office","Home Office","Director of Strategy and Transformation - Strategy and Engagement","1IE13","HEO","28280","37797","Operational Manager","14.80","Operational Delivery"
"Home Office","Home Office","Director of Strategy and Transformation - Strategy and Engagement","1IE13","SEO","35114","45232","Operational Manager","45.17","Operational Delivery"
"Home Office","Home Office","Strategic Operations Command","1IE12","CIO","28280","37797","Operational Manager","7.00","Operational Delivery"
"Home Office","Home Office","Strategic Operations Command","1IE12","EO","23330","30896","Operational Officer","8.92","Operational Delivery"
"Home Office","Home Office","Strategic Operations Command","1IE12","Grade 6","58103","74446","Senior Operational Manager","3.00","Operational Delivery"
"Home Office","Home Office","Strategic Operations Command","1IE12","Grade 7","48004","62239","Senior Operational Manager","7.00","Operational Delivery"
"Home Office","Home Office","Strategic Operations Command","1IE12","HEO","28280","37797","Operational Manager","9.81","Operational Delivery"
"Home Office","Home Office","Strategic Operations Command","1IE12","Immigration Inspector","35114","45232","Operational Manager","3.00","Operational Delivery"
"Home Office","Home Office","Strategic Operations Command","1IE12","IO","23330","30896","Operational Officer","33.04","Operational Delivery"
"Home Office","Home Office","Strategic Operations Command","1IE12","SEO","35114","45232","Operational Manager","12.00","Operational Delivery"
"Home Office","Home Office","Director of Intelligence and Immigration Crime - Criminal Investigations","1IE05","AIO","20352","24336","Operational Support Officer","1.00","Operational Delivery"
"Home Office","Home Office","Director of Intelligence and Immigration Crime - Criminal Investigations","1IE05","AO","20352","24336","Operational Officer","19.72","Operational Delivery"
"Home Office","Home Office","Director of Intelligence and Immigration Crime - Criminal Investigations","1IE05","CIO","28280","37797","Operational Manager","60.87","Operational Delivery"
"Home Office","Home Office","Director of Intelligence and Immigration Crime - Criminal Investigations","1IE05","EO","23330","30896","Operational Officer","17.00","Operational Delivery"
"Home Office","Home Office","Director of Intelligence and Immigration Crime - Criminal Investigations","1IE05","GRADE 6","58103","74446","Senior Operational Manager","3.00","Operational Delivery"
"Home Office","Home Office","Director of Intelligence and Immigration Crime - Criminal Investigations","1IE05","GRADE 7","48004","62239","Senior Operational Manager","8.60","Operational Delivery"
"Home Office","Home Office","Director of Intelligence and Immigration Crime - Criminal Investigations","1IE05","HEO","28280","37797","Operational Manager","8.75","Operational Delivery"
"Home Office","Home Office","Director of Intelligence and Immigration Crime - Criminal Investigations","1IE05","Immigration Inspector","35114","45232","Operational Manager","14.00","Operational Delivery"
"Home Office","Home Office","Director of Intelligence and Immigration Crime - Criminal Investigations","1IE05","IO","23330","30896","Operational Officer","356.01","Operational Delivery"
"Home Office","Home Office","Director of Intelligence and Immigration Crime - Criminal Investigations","1IE05","SEO","35114","45232","Operational Manager","7.00","Operational Delivery"
"Home Office","Home Office","Director of Compliance and Returns - Intervention and Sanctions","1IE01","AO","20352","24336","Operational Support Officer","22.32","Operational Delivery"
"Home Office","Home Office","Director of Compliance and Returns - Intervention and Sanctions","1IE01","EO","23330","30896","Operational Officer","55.89","Operational Delivery"
"Home Office","Home Office","Director of Compliance and Returns - Intervention and Sanctions","1IE01","Grade 6","58103","74446","Senior Operational Manager","5.00","Operational Delivery"
"Home Office","Home Office","Director of Compliance and Returns - Intervention and Sanctions","1IE01","Grade 7","48004","62239","Senior Operational Manager","8.63","Operational Delivery"
"Home Office","Home Office","Director of Compliance and Returns - Intervention and Sanctions","1IE01","HEO","28280","37797","Operational Manager","18.90","Operational Delivery"
"Home Office","Home Office","Director of Compliance and Returns - Intervention and Sanctions","1IE01","IO","23330","30896","Operational Officer","1.00","Operational Delivery"
"Home Office","Home Office","Director of Compliance and Returns - Intervention and Sanctions","1IE01","SEO","35114","45232","Operational Manager","27.58","Operational Delivery"
"Home Office","Home Office","Director of Compliance and Returns - Removals Casework","1IE10","AO","20352","24336","Operational Support Officer","123.63","Operational Delivery"
"Home Office","Home Office","Director of Compliance and Returns - Removals Casework","1IE10","EO","23330","30896","Operational Officer","286.59","Operational Delivery"
"Home Office","Home Office","Director of Compliance and Returns - Removals Casework","1IE10","Grade 6","58103","74446","Senior Operational Manager","2.96","Operational Delivery"
"Home Office","Home Office","Director of Compliance and Returns - Removals Casework","1IE10","Grade 7","48004","62239","Senior Operational Manager","9.95","Operational Delivery"
"Home Office","Home Office","Director of Compliance and Returns - Removals Casework","1IE10","HEO","28280","37797","Operational Manager","88.05","Operational Delivery"
"Home Office","Home Office","Director of Compliance and Returns - Removals Casework","1IE10","Immigration Inspector","35114","45232","Operational Manager","1.00","Operational Delivery"
"Home Office","Home Office","Director of Compliance and Returns - Removals Casework","1IE10","SEO","35114","45232","Operational Manager","15.61","Operational Delivery"
"Home Office","Home Office","Director of Compliance and Returns - Removals Casework","1IE10","AA","16641","20924","Operational Support Officer","0.80","Operational Delivery"
"Home Office","Home Office","Director General's Office","3IE01","EO","23330","30896","Operational Officer","1.00","Operational Delivery"
"Home Office","Home Office","Director General's Office","3IE01","Grade 6","58103","74446","Senior Operational Manager","1.00","Operational Delivery"
"Home Office","Home Office","Director General's Office","3IE01","Grade 7","48004","62239","Senior Operational Manager","1.00","Operational Delivery"
"Home Office","Home Office","Director General's Office","3IE01","HEO","28280","37797","Operational Manager","3.00","Operational Delivery"
"Home Office","Home Office","Director General's Office","3IE01","SEO","35114","45232","Operational Manager","3.00","Operational Delivery"
"Home Office","Home Office","Director of Intelligence and Immigration Crime - Operational Intelligence","1IE06","AA","16641","20924","Operational Support Officer","6.18","Operational Delivery"
"Home Office","Home Office","Director of Intelligence and Immigration Crime - Operational Intelligence","1IE06","AO","20352","24336","Operational Officer","176.71","Operational Delivery"
"Home Office","Home Office","Director of Intelligence and Immigration Crime - Operational Intelligence","1IE06","CIO","28280","37797","Operational Manager","37.03","Operational Delivery"
"Home Office","Home Office","Director of Intelligence and Immigration Crime - Operational Intelligence","1IE06","EO","23330","30896","Operational Officer","253.54","Operational Delivery"
"Home Office","Home Office","Director of Intelligence and Immigration Crime - Operational Intelligence","1IE06","AIO","20352","24336","Operational Support Officer","4.00","Operational Delivery"
"Home Office","Home Office","Director of Intelligence and Immigration Crime - Operational Intelligence","1IE06","GRADE 7","48004","62239","Senior Operational Manager","12.72","Operational Delivery"
"Home Office","Home Office","Director of Intelligence and Immigration Crime - Operational Intelligence","1IE06","HEO","28280","37797","Operational Manager","116.98","Operational Delivery"
"Home Office","Home Office","Director of Intelligence and Immigration Crime - Operational Intelligence","1IE06","Immigration Inspector","35114","45232","Operational Manager","21.60","Operational Delivery"
"Home Office","Home Office","Director of Intelligence and Immigration Crime - Operational Intelligence","1IE06","IO","23330","30896","Operational Officer","147.50","Operational Delivery"
"Home Office","Home Office","Director of Intelligence and Immigration Crime - Operational Intelligence","1IE06","SEO","35114","45232","Operational Manager","28.38","Operational Delivery"
"Home Office","Home Office","Director of Intelligence and Immigration Crime - Criminal Casework","1IE04","AA","16641","20924","Operational Support Officer","37.49","Operational Delivery"
"Home Office","Home Office","Director of Intelligence and Immigration Crime - Criminal Casework","1IE04","AO","20352","24336","Operational Officer","122.56","Operational Delivery"
"Home Office","Home Office","Director of Intelligence and Immigration Crime - Criminal Casework","1IE04","CIO","28280","37797","Operational Manager","7.27","Operational Delivery"
"Home Office","Home Office","Director of Intelligence and Immigration Crime - Criminal Casework","1IE04","EO","23330","30896","Operational Officer","450.90","Operational Delivery"
"Home Office","Home Office","Director of Intelligence and Immigration Crime - Criminal Casework","1IE04","GRADE 6","58103","74446","Senior Operational Manager","3.00","Operational Delivery"
"Home Office","Home Office","Director of Intelligence and Immigration Crime - Criminal Casework","1IE04","GRADE 7","48004","62239","Senior Operational Manager","12.83","Operational Delivery"
"Home Office","Home Office","Director of Intelligence and Immigration Crime - Criminal Casework","1IE04","HEO","28280","37797","Operational Manager","105.32","Operational Delivery"
"Home Office","Home Office","Director of Intelligence and Immigration Crime - Criminal Casework","1IE04","Immigration Inspector","35114","45232","Operational Manager","3.00","Operational Delivery"
"Home Office","Home Office","Director of Intelligence and Immigration Crime - Criminal Casework","1IE04","IO","23330","30896","Operational Officer","81.57","Operational Delivery"
"Home Office","Home Office","Director of Intelligence and Immigration Crime - Criminal Casework","1IE04","SEO","35114","45232","Operational Manager","43.42","Operational Delivery"
"Home Office","Home Office","Director of Intelligence and Immigration Crime - Criminal Casework","1IE04","AIO","20352","24336","Operational Support Officer","6.47","Operational Delivery"
"Home Office","Home Office","Director of Compliance and Returns - National Removals Command","1IE02","AA","16641","20924","Operational Support Officer","19.91","Operational Delivery"
"Home Office","Home Office","Director of Compliance and Returns - National Removals Command","1IE02","AO","20352","24336","Operational Support Officer","172.85","Operational Delivery"
"Home Office","Home Office","Director of Compliance and Returns - National Removals Command","1IE02","EO","23330","30896","Operational Officer","173.51","Operational Delivery"
"Home Office","Home Office","Director of Compliance and Returns - National Removals Command","1IE02","GraDE 6","58103","74446","Senior Operational Manager","3.00","Operational Delivery"
"Home Office","Home Office","Director of Compliance and Returns - National Removals Command","1IE02","Grade 7","48004","62239","Senior Operational Manager","9.89","Operational Delivery"
"Home Office","Home Office","Director of Compliance and Returns - National Removals Command","1IE02","HEO","28280","37797","Operational Manager","91.23","Operational Delivery"
"Home Office","Home Office","Director of Compliance and Returns - National Removals Command","1IE02","SEO","35114","45232","Operational Manager","43.11","Operational Delivery"
"Home Office","Home Office","Director of Compliance and Returns - Returns","1IE11","AA","16641","20924","Operational Support Officer","2.79","Operational Delivery"
"Home Office","Home Office","Director of Compliance and Returns - Returns","1IE11","AO","20352","24336","Operational Officer","138.63","Operational Delivery"
"Home Office","Home Office","Director of Compliance and Returns - Returns","1IE11","CIO","28280","37797","Operational Manager","9.41","Operational Delivery"
"Home Office","Home Office","Director of Compliance and Returns - Returns","1IE11","EO","23330","30896","Operational Officer","90.55","Operational Delivery"
"Home Office","Home Office","Director of Compliance and Returns - Returns","1IE11","GRADE 6","58103","74446","Senior Operational Manager","3.60","Operational Delivery"
"Home Office","Home Office","Director of Compliance and Returns - Returns","1IE11","GRADE 7","48004","62239","Senior Operational Manager","13.89","Operational Delivery"
"Home Office","Home Office","Director of Compliance and Returns - Returns","1IE11","HEO","28280","37797","Operational Manager","48.60","Operational Delivery"
"Home Office","Home Office","Director of Compliance and Returns - Returns","1IE11","Immigration Inspector","35114","45232","Operational Manager","1.80","Operational Delivery"
"Home Office","Home Office","Director of Compliance and Returns - Returns","1IE11","IO","23330","30896","Operational Officer","12.90","Operational Delivery"
"Home Office","Home Office","Director of Compliance and Returns - Returns","1IE11","SEO","35114","45232","Operational Manager","25.02","Operational Delivery"
"Home Office","Home Office","Director of Compliance and Returns - Returns","1IE11","AIO","20352","24336","Operational Support Officer","6.89","Operational Delivery"
"Home Office","Home Office","Strategic Operations Command","1IE12","AO","20352","24336","Operational Support Officer","14.00","Operational Delivery"
"Home Office","Home Office","Strategic Operations Command","1IE12","AIO","20352","24336","Operational Support Officer","25.81","Operational Delivery"
"Home Office","Home Office","Director of Intelligence and Immigration Crime - Operational Intelligence","1IE06","Grade 6","58103","74446","Senior Operational Manager","4.00","Operational Delivery"
"Home Office","Home Office","Director of Operations - ICE North, Midlands and Wales","1IE03","AIO","20352","24336","Operational Support Officer","30.50","Operational Delivery"
"Home Office","Home Office","Private Office","1PO05","Grade 6","58103","74446","Deputy Head of Unit","1.00","Policy"
"Home Office","Home Office","Private Office","1PO05","Grade 7","48004","62239","Private Secretary","7.00","Policy"
"Home Office","Home Office","Private Office","1PO05","Grade 7","48004","62239","Head of Parliamentary and Correspondence Management Team","1.00","Policy"
"Home Office","Home Office","Private Office","1PO05","Grade 6","58103","74446","Senior Policy Adviser","1.00","Policy"
"Home Office","Home Office","Private Office","1PO05","SEO","35114","45232","Diary Manager","1.00","Other"
"Home Office","Home Office","Private Office","1PO05","SEO","35114","45232","Assistant Private Secretary","5.00","Policy"
"Home Office","Home Office","Private Office","1PO05","SEO","35114","45232","Private Secretary","2.00","Policy"
"Home Office","Home Office","Private Office","1PO05","SEO","35114","45232","Deputy Head of Section","1.00","Policy"
"Home Office","Home Office","Private Office","1PO05","HEO","28280","37797","Assistant Private Secretary","8.00","Policy"
"Home Office","Home Office","Private Office","1PO05","HEO","28280","37797","Correspondence Manager/Process and Performance Team Officer","4.00","Policy"
"Home Office","Home Office","Private Office","1PO05","EO","23330","30896","Diary Manager","7.00","Other"
"Home Office","Home Office","Private Office","1PO05","EO","23330","30896","Correspondence Officer","2.00","Policy"
"Home Office","Home Office","Private Office","1PO05","AO","20352","24336","Administration Support","4.00","Other"
"Home Office","Home Office","Private Office","1PO03","Grade 7","48004","62239","Private Secretary","4.00","Policy"
"Home Office","Home Office","Private Office","1PO03","SEO","35114","45232","Private Secretary","1.00","Policy"
"Home Office","Home Office","Private Office","1PO03","Grade 7","48004","62239","Head of Resources","1.00","Other"
"Home Office","Home Office","Private Office","1PO03","HEO-D","27595","38039","Assistant Private Secretary","1.00","Policy"
"Home Office","Home Office","Private Office","1PO03","HEO","28280","37797","Correspondence Manager/Process and Performance Team Officer","1.00","Other"
