"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Cabinet Office","Cabinet Office","Cabinet Office Communications","246","TIS3","36371","47167","Speechwriter","1.00","Communications"
"Cabinet Office","Cabinet Office","Cabinet Office Communications","246","TIS2","30842","39405","Planning and Events Officer","1.00","Communications"
"Cabinet Office","Cabinet Office","Cabinet Office Communications","246","A/BAND A","44300","59885","Chief Press Officer","1.00","Communications"
"Cabinet Office","Cabinet Office","Cabinet Office Communications","246","A/BAND A","44300","59885","Planning, Events & Visits Manager","1.00","Communications"
"Cabinet Office","Cabinet Office","Cabinet Office Communications","246","A/BAND A","44300","59885","Press Secretary Leader of the House of Commons","1.00","Communications"
"Cabinet Office","Cabinet Office","Cabinet Office Communications","302","TIS3","36371","47167","PR & Planning","2.40","Communications"
"Cabinet Office","Cabinet Office","Cabinet Office Communications","302","TIS3","36371","47167","PR & Planning Senior Information Officer","1.00","Communications"
"Cabinet Office","Cabinet Office","Cabinet Office Communications","302","TIS3","36371","47167","Senior Information Officer","1.00","Communications"
"Cabinet Office","Cabinet Office","Cabinet Office Communications","302","TIS3","36371","47167","Senior Press Office","1.00","Communications"
"Cabinet Office","Cabinet Office","Cabinet Office Communications","302","TIS2","30842","39405","PR & Planning","1.00","Communications"
"Cabinet Office","Cabinet Office","Cabinet Office Communications","302","TIS2","30842","39405","Press Officer","1.00","Communications"
"Cabinet Office","Cabinet Office","Cabinet Office Communications","302","A/BAND A","44300","59885","PR & Planning (portfolio A)","1.00","Communications"
"Cabinet Office","Cabinet Office","Cabinet Office Communications","302","A/BAND A","44300","59885","PR & Planning (portfolio E)","1.33","Communications"
"Cabinet Office","Cabinet Office","Cabinet Office Communications","302","B2/BAND B2","29819","38103","PR & Planning","1.00","Communications"
"Cabinet Office","Cabinet Office","Cabinet Office Communications","302","C/BAND C","19594","24188","Communications support officer","1.86","Communications"
"Cabinet Office","Cabinet Office","Europe and Global Issues Secretariat","5","A/BAND A","44300","59885","Private Secretary","1.00","Policy"
"Cabinet Office","Cabinet Office","Europe and Global Issues Secretariat","51","B1/BAND B1","23557","29795","Personal Assistant","1.00","Policy"
"Cabinet Office","Cabinet Office","Europe and Global Issues Secretariat","87","A/BAND A","44300","59885","Senior policy adviser","4.00","Policy"
"Cabinet Office","Cabinet Office","Europe and Global Issues Secretariat","87","C/BAND C","19594","24188","Personal Assistant","1.00","Policy"
"Cabinet Office","Cabinet Office","Europe and Global Issues Secretariat","91","A/BAND A","44300","59885","Senior policy adviser","4.00","Policy"
"Cabinet Office","Cabinet Office","Europe and Global Issues Secretariat","91","B2/BAND B2","29819","38103","Policy Adviser","2.00","Policy"
"Cabinet Office","Cabinet Office","Europe and Global Issues Secretariat","91","B1/BAND B1","23557","29795","Policy Adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","Europe and Global Issues Secretariat","91","C/BAND C","19594","24188","Policy Support Officer","2.00","Policy"
"Cabinet Office","Cabinet Office","Europe and Global Issues Secretariat","121","A/BAND A","44300","59885","Senior policy adviser","4.00","Policy"
"Cabinet Office","Cabinet Office","Europe and Global Issues Secretariat","121","B2/BAND B2","29819","38103","Policy Adviser","2.00","Policy"
"Cabinet Office","Cabinet Office","Europe and Global Issues Secretariat","5","B1/BAND B1","23557","29795","Diary Manager","1.00","Policy"
"Cabinet Office","Cabinet Office","Europe and Global Issues Secretariat","121","C/BAND C","19594","24188","Personal Assistant","1.00","Policy"
"Cabinet Office","Cabinet Office","Europe and Global Issues Secretariat","121","C/BAND C","19594","24188","Policy Support Officer","1.00","Policy"
"Cabinet Office","Cabinet Office","Finance and Estates Management","99","A/BAND A","44300","59885","Estate Manager","3.00","Property and Asset Management"
"Cabinet Office","Cabinet Office","Finance and Estates Management","99","A/BAND A","44300","59885","Policy Adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","Finance and Estates Management","99","A/BAND A","44300","59885","Senior Finance Manager","11.50","Finance"
"Cabinet Office","Cabinet Office","Finance and Estates Management","99","A/BAND A","44300","59885","Senior policy adviser","1.00","Planning"
"Cabinet Office","Cabinet Office","Finance and Estates Management","99","A/BAND A","44300","59885","Senior policy adviser","1.00","Property and Asset Management"
"Cabinet Office","Cabinet Office","Finance and Estates Management","99","A/BAND A","44300","59885","Senior Procurement Officer","1.00","Finance"
"Cabinet Office","Cabinet Office","Finance and Estates Management","99","A/BAND A","44300","59885","Senior Procurement Officer","2.00","Procurement"
"Cabinet Office","Cabinet Office","Finance and Estates Management","99","B2/BAND B2","29819","38103","Business Manager","1.00","Finance"
"Cabinet Office","Cabinet Office","Finance and Estates Management","99","B2/BAND B2","29819","38103","Estate Manager/Finance","1.00","Property and Asset Management"
"Cabinet Office","Cabinet Office","Finance and Estates Management","99","B2/BAND B2","29819","38103","Estate Officer","1.00","Property and Asset Management"
"Cabinet Office","Cabinet Office","Finance and Estates Management","99","B2/BAND B2","29819","38103","Executive Assistant","1.00","Finance"
"Cabinet Office","Cabinet Office","Finance and Estates Management","99","B2/BAND B2","29819","38103","Finance Officer","15.00","Finance"
"Cabinet Office","Cabinet Office","Finance and Estates Management","99","B2/BAND B2","29819","38103","Finance Support Officer","0.60","Finance"
"Cabinet Office","Cabinet Office","Finance and Estates Management","99","B2/BAND B2","29819","38103","Operational Manager","1.00","Finance"
"Cabinet Office","Cabinet Office","Finance and Estates Management","99","B2/BAND B2","29819","38103","Policy Adviser","1.00","Finance"
"Cabinet Office","Cabinet Office","Finance and Estates Management","99","B2/BAND B2","29819","38103","Policy Adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","Finance and Estates Management","99","B2/BAND B2","29819","38103","Procurement Officer","4.00","Procurement"
"Cabinet Office","Cabinet Office","Finance and Estates Management","99","B2/BAND B2","29819","38103","Procurement Support Officer","1.00","Procurement"
"Cabinet Office","Cabinet Office","Finance and Estates Management","99","B2/BAND B2","29819","38103","Senior Finance Manager","2.00","Finance"
"Cabinet Office","Cabinet Office","Finance and Estates Management","99","B2/BAND B2","29819","38103","Senior Operational Manager","1.00","Property and Asset Management"
"Cabinet Office","Cabinet Office","Finance and Estates Management","99","B2/BAND B2","29819","38103","Senior policy adviser","5.00","Property and Asset Management"
"Cabinet Office","Cabinet Office","Finance and Estates Management","99","B1/BAND B1","23557","29795","Estate Officer","1.00","Property and Asset Management"
"Cabinet Office","Cabinet Office","Finance and Estates Management","99","B1/BAND B1","23557","29795","Estate Officer","1.00","Property and Asset Management"
"Cabinet Office","Cabinet Office","Finance and Estates Management","99","B1/BAND B1","23557","29795","Finance Officer","7.60","Finance"
"Cabinet Office","Cabinet Office","Finance and Estates Management","99","B1/BAND B1","23557","29795","Finance Support Officer","3.00","Finance"
"Cabinet Office","Cabinet Office","Finance and Estates Management","99","B1/BAND B1","23557","29795","Legal Support Officer","0.72","Finance"
"Cabinet Office","Cabinet Office","Finance and Estates Management","99","B1/BAND B1","23557","29795","Operational Manager","1.00","Property and Asset Management"
"Cabinet Office","Cabinet Office","Finance and Estates Management","99","B1/BAND B1","23557","29795","Operations Support Officer","1.00","Finance"
"Cabinet Office","Cabinet Office","Finance and Estates Management","99","B1/BAND B1","23557","29795","Procurement Officer","0.77","Procurement"
"Cabinet Office","Cabinet Office","Finance and Estates Management","99","B1/BAND B1","23557","29795","Procurement Support Officer","3.00","Procurement"
"Cabinet Office","Cabinet Office","Finance and Estates Management","99","C/BAND C","19594","24188","Finance Support Officer","5.10","Finance"
"Cabinet Office","Cabinet Office","Finance and Estates Management","99","C/BAND C","19594","24188","Operations Support Officer","1.00","Property and Asset Management"
"Cabinet Office","Cabinet Office","Finance and Estates Management","99","C/BAND C","19594","24188","Procurement Support Officer","1.00","Procurement"
"Cabinet Office","Cabinet Office","Government Digital Service","240","TIS2","30842","39405","Project Support Officer","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","240","A/BAND A","44300","59885","Business Manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","240","A/BAND A","44300","59885","IT Manager","2.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","240","A/BAND A","44300","59885","Operational Manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","240","A/BAND A","44300","59885","Programme Manager","2.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","240","A/BAND A","44300","59885","Programme officer manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","240","A/BAND A","44300","59885","Relationship Manager","6.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","240","A/BAND A","44300","59885","Senior policy adviser","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","240","B2/BAND B2","29819","38103","Analyst","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","240","B2/BAND B2","29819","38103","IT Manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","240","B2/BAND B2","29819","38103","IT Support Officer","2.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","240","B2/BAND B2","29819","38103","Knowledge Information Management Manager","2.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","240","B2/BAND B2","29819","38103","Project Manager","2.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","240","B2/BAND B2","29819","38103","Project Support Officer","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","240","B1/BAND B1","23557","29795","Diary Manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","240","B1/BAND B1","23557","29795","Digital Engagement","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","240","B1/BAND B1","23557","29795","IT Support Officer","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","240","B1/BAND B1","23557","29795","Office Manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","240","B1/BAND B1","23557","29795","Project Support Officer","3.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","241","TIS3","36371","47167","Analyst","3.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","241","TIS3","36371","47167","IT Manager","2.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","241","TIS2","30842","39405","Analyst","2.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","241","TIS2","30842","39405","IT Manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","241","TIS2","30842","39405","IT Support Officer","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","241","A/BAND A","44300","59885","Business Manager","2.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","241","A/BAND A","44300","59885","IT Manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","241","A/BAND A","44300","59885","Programme Manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","241","A/BAND A","44300","59885","Relationship Manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","241","A/BAND A","44300","59885","Senior policy adviser","4.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","241","B2/BAND B2","29819","38103","Project Support Officer","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","241","B2/BAND B2","29819","38103","Senior policy adviser","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","241","B1/BAND B1","23557","29795","Diary Manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","241","B1/BAND B1","23557","29795","IT Support Officer","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","241","C/BAND C","19594","24188","IT Support Officer","2.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","242","TIS3","36371","47167","Analyst","2.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","242","TIS3","36371","47167","Editor","3.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","242","TIS3","36371","47167","Publisher","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","242","TIS2","30842","39405","Editor","9.66","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","242","TIS2","30842","39405","IT Support Officer","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","242","TIS2","30842","39405","Publisher","2.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","242","A/BAND A","44300","59885","Editor","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","242","A/BAND A","44300","59885","IT Manager","4.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","242","A/BAND A","44300","59885","Publisher","0.98","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","242","B2/BAND B2","29819","38103","IT Support Officer","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","242","B1/BAND B1","23557","29795","Diary Manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","243","A/BAND A","44300","59885","Analyst","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","243","A/BAND A","44300","59885","Designer","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","243","A/BAND A","44300","59885","Developer","6.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","243","A/BAND A","44300","59885","IT Manager","2.50","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","243","A/BAND A","44300","59885","Project Manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","243","B2/BAND B2","29819","38103","Developer","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","276","A/BAND A","44300","59885","Business Manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","276","A/BAND A","44300","59885","Digital Engagement","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","281","B/Faststream","27000","35817","Digital Engagement","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Government Digital Service","281","B1/BAND B1","23557","29795","Digital Engagement","2.00","Operational delivery"
"Cabinet Office","Cabinet Office","Honours and Appointments Secretariat","77","A/BAND A","44300","59885","Senior policy adviser","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Honours and Appointments Secretariat","77","A/BAND A","44300","59885","Senior policy adviser","2.00","Policy"
"Cabinet Office","Cabinet Office","Honours and Appointments Secretariat","77","B2/BAND B2","29819","38103","Policy Adviser","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Honours and Appointments Secretariat","77","B2/BAND B2","29819","38103","Policy Adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","Honours and Appointments Secretariat","77","B1/BAND B1","23557","29795","Policy Adviser","2.00","Operational delivery"
"Cabinet Office","Cabinet Office","Honours and Appointments Secretariat","77","B1/BAND B1","23557","29795","Policy Adviser","1.38","Policy"
"Cabinet Office","Cabinet Office","Honours and Appointments Secretariat","77","C/BAND C","19594","24188","Policy Support Officer","9.00","Operational delivery"
"Cabinet Office","Cabinet Office","HUMAN RESOURCES","37","TIS3","36371","47167","Communications Manager","1.48","Communications"
"Cabinet Office","Cabinet Office","HUMAN RESOURCES","37","TIS2","30842","39405","Communications Manager","1.00","Communications"
"Cabinet Office","Cabinet Office","HUMAN RESOURCES","37","A/BAND A","44300","59885","Business Manager","3.88","Human resources"
"Cabinet Office","Cabinet Office","HUMAN RESOURCES","37","A/BAND A","44300","59885","Senior Communications Manager","1.00","Communications"
"Cabinet Office","Cabinet Office","HUMAN RESOURCES","37","A/BAND A","44300","59885","Senior HR Manager","1.66","Human resources"
"Cabinet Office","Cabinet Office","HUMAN RESOURCES","37","B2/BAND B2","29819","38103","Business Manager","2.00","Human resources"
"Cabinet Office","Cabinet Office","HUMAN RESOURCES","37","B1/BAND B1","23557","29795","Executive Assistant","1.00","Human resources"
"Cabinet Office","Cabinet Office","HUMAN RESOURCES","37","C/BAND C","19594","24188","Communications support officer","0.72","Communications"
"Cabinet Office","Cabinet Office","HUMAN RESOURCES","37","C/BAND C","19594","24188","HR support officer","1.00","Human resources"
"Cabinet Office","Cabinet Office","HUMAN RESOURCES","145","A/BAND A","44300","59885","Business Manager","4.00","Human resources"
"Cabinet Office","Cabinet Office","HUMAN RESOURCES","145","A/BAND A","44300","59885","Project Manager","1.00","Human resources"
"Cabinet Office","Cabinet Office","HUMAN RESOURCES","145","B2/BAND B2","29819","38103","Operational Manager","6.00","Human resources"
"Cabinet Office","Cabinet Office","HUMAN RESOURCES","145","B/Faststream","27000","35817","Operational Manager","1.00","Human resources"
"Cabinet Office","Cabinet Office","HUMAN RESOURCES","145","B1/BAND B1","23557","29795","HR Officer","4.00","Human resources"
"Cabinet Office","Cabinet Office","HUMAN RESOURCES","145","C/BAND C","19594","24188","HR support officer","2.00","Human resources"
"Cabinet Office","Cabinet Office","IT and Telecoms Branch","126","A/BAND A","44300","59885","Senior IT manager","3.00","Information Technology"
"Cabinet Office","Cabinet Office","IT and Telecoms Branch","126","B2/BAND B2","29819","38103","Business Manager","1.00","Information Technology"
"Cabinet Office","Cabinet Office","IT and Telecoms Branch","126","B2/BAND B2","29819","38103","IT Support Officer","5.00","Information Technology"
"Cabinet Office","Cabinet Office","IT and Telecoms Branch","126","B2/BAND B2","29819","38103","Project Manager","4.00","Information Technology"
"Cabinet Office","Cabinet Office","IT and Telecoms Branch","126","B1/BAND B1","23557","29795","IT Support Officer","1.00","Information Technology"
"Cabinet Office","Cabinet Office","Knowledge and Information Management","140","A/BAND A","44300","59885","Senior Information Manager","3.00","Knowledge and Information Management (KIM)"
"Cabinet Office","Cabinet Office","Knowledge and Information Management","140","B2/BAND B2","29819","38103","Knowledge Information Management Manager","6.60","Knowledge and Information Management (KIM)"
"Cabinet Office","Cabinet Office","Knowledge and Information Management","140","B2/BAND B2","29819","38103","Knowledge Information Management Support Officer","1.00","Knowledge and Information Management (KIM)"
"Cabinet Office","Cabinet Office","Knowledge and Information Management","140","B1/BAND B1","23557","29795","Knowledge Information Management Support Officer","8.00","Knowledge and Information Management (KIM)"
"Cabinet Office","Cabinet Office","Knowledge and Information Management","140","C/BAND C","19594","24188","Knowledge Information Management Support Officer","4.41","Knowledge and Information Management (KIM)"
"Cabinet Office","Cabinet Office","Office of the Deputy Prime Minister","25","A/BAND A","44300","59885","Private Secretary","3.00","Policy"
"Cabinet Office","Cabinet Office","Office of the Deputy Prime Minister","25","B2/BAND B2","29819","38103","Diary Manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Office of the Deputy Prime Minister","25","B2/BAND B2","29819","38103","Policy Support Officer","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Office of the Deputy Prime Minister","25","B/Faststream","27000","35817","Private Secretary","1.00","Policy"
"Cabinet Office","Cabinet Office","Office of the Deputy Prime Minister","25","B1/BAND B1","23557","29795","Policy Support Officer","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Office of the Deputy Prime Minister","25","C/BAND C","19594","24188","Policy Support Officer","4.00","Operational delivery"
"Cabinet Office","Cabinet Office","Office of the Deputy Prime Minister","259","A/BAND A","44300","59885","Senior policy adviser","4.00","Policy"
"Cabinet Office","Cabinet Office","Office of the Deputy Prime Minister","259","B2/BAND B2","29819","38103","Policy Adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","Office of the Deputy Prime Minister","259","B/Faststream","27000","35817","Policy Adviser","2.00","Policy"
"Cabinet Office","Cabinet Office","Office of the Deputy Prime Minister","259","C/BAND C","19594","24188","Policy Support Officer","1.00","Policy"
"Cabinet Office","Cabinet Office","Office of the Deputy Prime Minister","300","A/BAND A","44300","59885","Senior policy adviser","2.00","Policy"
"Cabinet Office","Cabinet Office","Office of the Deputy Prime Minister","300","B2/BAND B2","29819","38103","Office Manager","1.00","Policy"
"Cabinet Office","Cabinet Office","Office of the Deputy Prime Minister","300","B2/BAND B2","29819","38103","Policy Adviser","1.00","Policy"
"Cabinet Office","Cabinet Office","Office of the Parliamentary Counsel","100","A/BAND A","44300","59885","IT Manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Office of the Parliamentary Counsel","100","A/BAND A","44300","59885","Policy Adviser","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Office of the Parliamentary Counsel","100","A/BAND A","44300","59885","Private Secretary","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Office of the Parliamentary Counsel","100","B2/BAND B2","29819","38103","Operational Manager","2.00","Operational delivery"
"Cabinet Office","Cabinet Office","Office of the Parliamentary Counsel","100","B1/BAND B1","23557","29795","Diary Manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Office of the Parliamentary Counsel","100","B1/BAND B1","23557","29795","IT Support Officer","2.00","Operational delivery"
"Cabinet Office","Cabinet Office","Office of the Parliamentary Counsel","100","B1/BAND B1","23557","29795","Operations Support Officer","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Office of the Parliamentary Counsel","100","C/BAND C","19594","24188","Operations Support Officer","7.00","Operational delivery"
"Cabinet Office","Cabinet Office","Office of the Parliamentary Counsel","111","A/BAND A","44300","59885","Private Secretary","2.00","Operational delivery"
"Cabinet Office","Cabinet Office","Office of the Parliamentary Counsel","111","B2/BAND B2","29819","38103","Office Manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Office of the Parliamentary Counsel","111","B2/BAND B2","29819","38103","Operational Manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Office of the Parliamentary Counsel","111","B1/BAND B1","23557","29795","Operations Support Officer","5.88","Operational delivery"
"Cabinet Office","Cabinet Office","Office of the Parliamentary Counsel","111","C/BAND C","19594","24188","Operations Support Officer","3.00","Operational delivery"
"Cabinet Office","Cabinet Office","Office of the Parliamentary Counsel","141","A/BAND A","44300","59885","Private Secretary","2.00","Operational delivery"
"Cabinet Office","Cabinet Office","Office of the Parliamentary Counsel","141","B2/BAND B2","29819","38103","Operational Manager","2.00","Operational delivery"
"Cabinet Office","Cabinet Office","Office of the Parliamentary Counsel","141","B2/BAND B2","29819","38103","Private Secretary","2.00","Operational delivery"
"Cabinet Office","Cabinet Office","Office of the Parliamentary Counsel","141","B1/BAND B1","23557","29795","Diary Manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Office of the Parliamentary Counsel","141","B1/BAND B1","23557","29795","Operations Support Officer","7.00","Operational delivery"
"Cabinet Office","Cabinet Office","Office of the Parliamentary Counsel","141","C/BAND C","19594","24188","Operations Support Officer","15.50","Operational delivery"
"Cabinet Office","Cabinet Office","Office of the Parliamentary Counsel","186","A/BAND A","44300","59885","Legal Adviser","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Office of the Parliamentary Counsel","187","A/BAND A","44300","59885","Legal Adviser","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","35","A/BAND A","44300","59885","Head of research and information","1.00","Policy"
"Cabinet Office","Cabinet Office","Prime Minister's Office","35","A/BAND A","44300","59885","Parliamentary Clerk","1.00","Policy"
"Cabinet Office","Cabinet Office","Prime Minister's Office","35","B2/BAND B2","29819","38103","Assistant parliamentary clerk","1.00","Policy"
"Cabinet Office","Cabinet Office","Prime Minister's Office","35","B/Faststream","27000","35817","Research coordinator","1.00","Policy"
"Cabinet Office","Cabinet Office","Prime Minister's Office","35","B1/BAND B1","23557","29795","Parliamentary Officer","1.00","Policy"
"Cabinet Office","Cabinet Office","Prime Minister's Office","47","B2/BAND B2","29819","38103","Policy analyst","1.00","Policy"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","TIS3","36371","47167","ICTS Delivery Manager","1.00","Information Technology"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","TIS3","36371","47167","ICTS Delivery Manager","1.00","Information Technology"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","TIS3","36371","47167","ICT Support Manager","1.00","Information Technology"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","TIS2","30842","39405","ICT Support Analyst","2.00","Information Technology"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","A/BAND A","44300","59885","Head of Direct Communications","1.00","Communications"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","A/BAND A","44300","59885","Head of ICT","1.00","Information Technology"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","A/BAND A","44300","59885","Head of Security and business continuity","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","A/BAND A","44300","59885","Operational Manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","A/BAND A","44300","59885","Operations Manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","A/BAND A","44300","59885","Project Manager","1.00","Project and Programme Management (PPM)"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","B2/BAND B2","29819","38103","ICTS Delivery Manager","1.00","Information Technology"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","B2/BAND B2","29819","38103","Business Continuity","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","B2/BAND B2","29819","38103","Communications Manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","B2/BAND B2","29819","38103","ICTS Delivery Manager","1.00","Information Technology"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","B2/BAND B2","29819","38103","ICTS Manager","1.00","Information Technology"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","B2/BAND B2","29819","38103","Office Manager","1.00","Communications"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","B2/BAND B2","29819","38103","ICTS Delivery Manager","1.00","Information Technology"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","B1/BAND B1","23557","29795","Communications support officer","10.00","Operational delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","B1/BAND B1","23557","29795","Custodian operations manager","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","B1/BAND B1","23557","29795","ICT Support Analyst","5.00","Information Technology"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","B1/BAND B1","23557","29795","Operational Manager","2.00","Operational delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","B1/BAND B1","23557","29795","Operations Advisor","1.00","Operational delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","B1/BAND B1","23557","29795","Senior Communications Officer","3.80","Communications"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","B1/BAND B1","23557","29795","Team Leader","3.39","Communications"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","C/BAND C","19594","24188","Cleaner","6.31","Operational delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","C/BAND C","19594","24188","Communications Officer","5.00","Communications"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","C/BAND C","19594","24188","Communications support officer","7.00","Communications"
"Cabinet Office","Cabinet Office","Prime Minister's Office","81","C/BAND C","19594","24188","Custodian","15.00","Operational delivery"
"Cabinet Office","Cabinet Office","Prime Minister's Office","84","TIS3","36371","47167","Senior Visits Officer","2.00","Communications"
"Cabinet Office","Cabinet Office","Prime Minister's Office","84","TIS2","30842","39405","Media Operations Officer","1.00","Communications"
"Cabinet Office","Cabinet Office","Prime Minister's Office","84","TIS2","30842","39405","Visits Coordinator","1.00","Communications"
"Cabinet Office","Cabinet Office","Prime Minister's Office","84","B2/BAND B2","29819","38103","In-house events manager","1.00","Communications"
"Cabinet Office","Cabinet Office","Prime Minister's Office","84","B2/BAND B2","29819","38103","Office & Overseas Visits Administrator","1.00","Communications"
