"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Home Office","Home Office","Private Office","1PO04","Grade 6","57603","74446","Private Secretary","1.00","Policy"
"Home Office","Home Office","Private Office","1PO04","Grade 7","47422","61745","Private Secretary","7.00","Policy"
"Home Office","Home Office","Private Office","1PO04","SEO","34835","44873","Deputy Head of Section","1.00","Policy"
"Home Office","Home Office","Private Office","1PO04","SEO","34835","44873","Assistant Private Secretary","6.00","Policy"
"Home Office","Home Office","Private Office","1PO04","Grade 7","47422","61745","Business Support & Finance Manager","1.00","Other"
"Home Office","Home Office","Private Office","1PO04","HEO","27937","37497","Assistant Private Secretary","6.00","Policy"
"Home Office","Home Office","Private Office","1PO04","HEO","27937","37497","Higher Executive Officer","4.00","Policy"
"Home Office","Home Office","Private Office","1PO04","HEO","27937","37497","Diary Manager","2.00","Other"
"Home Office","Home Office","Private Office","1PO03","HEO-D","37376","37737","Assistant Private Secretary","1.00","Policy"
"Home Office","Home Office","Private Office","1PO04","HEO-D","37376","37737","Assistant Private Secretary","1.00","Policy"
"Home Office","Home Office","Private Office","1PO04","EO","23145","30651","Assistant Private Secretary","2.00","Policy"
"Home Office","Home Office","Private Office","1PO04","EO","23145","30651","Diary Manager","6.00","Other"
"Home Office","Home Office","Private Office","1PO04","EO","23145","30651","Executive Officer","1.00","Policy"
"Home Office","Home Office","Private Office","1PO03","EO","23145","30651","Diary Manager","1.00","Other"
"Home Office","Home Office","Private Office","1PO04","AO","","","Administrative Officer","4.00","Policy"
"Home Office","Home Office","Private Office","1PO04","HEO","27937","37497","Business Manager","1.00","Other"
"Home Office","Home Office","Private Office","1PO04","Grade 7","47422","61745","Head of Parliamentary and Correspondence Management Team","1.00","Policy"
"Home Office","Home Office","Private Office","1PO04","EO","23145","30651","Personal Assistant to Head of Unit","1.00","Policy"
"Home Office","Home Office","Private Office","1PO03","Grade 7","47422","61745","Assistant Private Secretary","2.00","Policy"
"Home Office","Home Office","Private Office","1PO04","EO","23145","30651","Correspondence Manager/Process and Performance Team Officer","2.00","Policy"
"Home Office","Home Office","Private Office","1PO03","HEO","27937","37497","Business Support Officers","1.00","Other"
"Home Office","Home Office","Private Office","1PO04","SEO","34835","44873","Private Secretary","3.00","Policy"
"Home Office","Home Office","Private Office","1PO04","AO","","","Communications Officer","7.00","Policy"
"Home Office","Home Office","Private Office","1PO04","Grade 7","47422","61745","Communications Manager","1.00","Policy"
"Home Office","Home Office","Private Office","1PO03","SEO","34835","44873","Assistant Private Secretary","3.00","Policy"
"Home Office","Home Office","Private Office","1PO04","Grade 6","57603","74446","Policy Adviser","2.00","Policy"
"Home Office","Home Office","Private Office","1PO04","Grade 7","47422","61745","Policy Adviser","1.00","Policy"
"Home Office","Home Office","Private Office","1PO04","SEO","34835","44873","Diary Manager","1.00","Other"
"Home Office","Home Office","Private Office","1PO04","HEO","27937","37497","Private Secretary","1.00","Policy"
"Home Office","Home Office","Animals in Science Regulation Unit","1HOS04","Grade 6","57603","74446","Head of Division","1.00","Policy"
"Home Office","Home Office","Animals in Science Regulation Unit","1HOS15","Grade 6","57603","74446","Operational Manager","1.00","Operational Delivery"
"Home Office","Home Office","Animals in Science Regulation Unit","1HOS15","Grade 6","57603","74446","Animal Scientific Procedures Inspectors","0.80","Medicine"
"Home Office","Home Office","Animals in Science Regulation Unit","1HOS15","Grade 6","57603","74446","Animal Scientific Procedures Inspectors","17.60","Vets"
"Home Office","Home Office","Animals in Science Regulation Unit","1HOS15","Grade 6","57603","74446","Vacant","1.00","Vets"
"Home Office","Home Office","Animals in Science Regulation Unit","1HOS04","SEO","34835","44873","Regulation Support","1.00","Policy"
"Home Office","Home Office","Animals in Science Regulation Unit","1HOS04","SEO","34835","44873","Regulation Support","1.00","Planning"
"Home Office","Home Office","Animals in Science Regulation Unit","1HOS04","SEO","34835","44873","Regulation Support","2.00","Operational Delivery"
"Home Office","Home Office","Animals in Science Regulation Unit","1HOS04","HEO","27937","37497","Policy Adviser","1.00","Policy"
"Home Office","Home Office","Animals in Science Regulation Unit","1HOS04","EO","23145","30651","Regulation Support","5.00","Operational Delivery"
"Home Office","Home Office","Animals in Science Regulation Unit","1HOS04","AO","","","Regulation Support","5.00","Operational Delivery"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","Grade 6","57603","74446","Assistant Director","5.00","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","Grade 6","57603","74446","Senior Operational Manager","1.00","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","Grade 6","57603","74446","Senior Project Manager","3.78","Programme and Project Management (PPM)"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","Grade 6","57603","74446","Scientist","1.68","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","Grade 7","47422","61745","Project Manager","2.00","Programme and Project Management (PPM)"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","Grade 7","47422","61745","Operational Manager","5.00","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","Grade 7","47422","61745","Scientist","12.00","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","Grade 7","47422","61745","Scientific Support Manager","4.65","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","Grade 7","47422","61745","Scientific Support Manager","1.00","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","Senior Professional & Technical Officer (SPTO)","38949","48595","Scientist","7.78","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","Senior Scientific Officer (SSO)","38949","48595","IT Manager","1.00","Information Technology"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","Senior Scientific Officer (SSO)","38949","48595","Senior Internal Auditor","1.60","Internal Audit"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","Senior Scientific Officer (SSO)","38949","48595","Scientist","23.79","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","Senior Scientific Officer (SSO)","38949","48595","Scientist","0.60","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","Senior Scientific Officer (SSO)","38949","48595","Vacant","4.00","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","SEO","34835","44873","Scientific Support Manager","10.60","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","SEO","34835","44873","Scientific Support Manager","0.81","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","SEO","34835","44873","Vacant","3.00","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","Contractor","N/A","N/A","Project Manager","1.00","Programme and Project Management (PPM)"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","Higher Professional & Technical Officer (HPTO)","31170","42654","IT Support Officer","1.00","Information Technology"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","HSO","31170","48178","Scientist","30.17","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","HSO","31170","48178","Scientist","1.60","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","HEO","27937","37497","Scientific Support","6.49","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","HEO","27937","37497","Scientific Support","1.00","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","HEO","27937","37497","Vacant","2.00","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","HSO","31170","48178","Vacant","4.00","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","Higher Professional & Technical Officer (HPTO)","31170","42654","Scientific Support","1.00","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","Higher Professional & Technical Officer (HPTO)","31170","42654","Vacant","2.00","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","Contractor","N/A","N/A","Project Support Officer","1.00","Programme and Project Management (PPM)"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","Scientific Officer (SO)","28042","37706","Scientist","39.26","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","Scientific Officer (SO)","28042","37706","Vacant","9.00","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","Professional & Technical Officer (PTO)","28042","40895","Scientific Support","12.60","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","EO","23145","30651","Scientific Support","2.54","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","AO","","","Scientific Support","14.80","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","AO","","","Scientific Support","1.00","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","AO","","","Vacant","3.00","science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","AA","","","Scientific Support","11.00","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","AA","","","Vacant","2.00","Science and Engineering"
"Home Office","Home Office","Centre for Applied Science & Technology","1HOS02","Police staff","N/A","N/A","Police Adviser","4.00","Science and Engineering"
"Home Office","Home Office","Chief Statistician's Unit","1HOS01","Grade 7","47422","61745","Vacant","1.00","Statisticians"
"Home Office","Home Office","Chief Statistician's Unit","1HOS01","Senior Scientific Officer (SSO)","38949","48595","Senior Statistician","1.00","Statisticians"
"Home Office","Home Office","Chief Statistician's Unit","1HOS01","SEO","34835","44873","Statistical Support Officer","0.83","Statisticians"
"Home Office","Home Office","Chief Statistician's Unit","1HOS01","Assistant Statistician","32037","41796","Statistician","1.00","Statisticians"
"Home Office","Home Office","Chief Statistician's Unit","1HOS01","Higher Stats Officer (HSO)","30233","35677","Statistician","1.00","Statisticians"
"Home Office","Home Office","Chief Statistician's Unit","1HOS01","Stats Officer","25104","34067","Statistician","1.00","Statisticians"
"Home Office","Home Office","Chief Statistician's Unit","1HOS01","Stats Officer","25104","34067","Vacant","1.00","Statisticians"
"Home Office","Home Office","Chief Statistician's Unit","1HOS01","EO","23145","30651","Statistical Support Officer","2.83","Statisticians"
"Home Office","Home Office","Chief Statistician's Unit","1HOS01","AO","","","Statistical Support Officer","6.83","Statisticians"
"Home Office","Home Office","Crime and Policing Analysis","1HOS12","Grade 6","57603","74446","Senior Principal Research Officer","2.00","Social Research"
"Home Office","Home Office","Crime and Policing Analysis","1HOS12","Grade 6","57603","74446","Statistician","1.00","Statisticians"
"Home Office","Home Office","Crime and Policing Analysis","1HOS12","Grade 7","47422","61745","Principal Research Officer","3.60","Social Research"
"Home Office","Home Office","Crime and Policing Analysis","1HOS12","Grade 7 Economist","60518","71411","Economic Adviser","3.00","Economics"
"Home Office","Home Office","Crime and Policing Analysis","1HOS12","Grade 7","47422","61745","Statistician","2.83","Statisticians"
"Home Office","Home Office","Crime and Policing Analysis","1HOS12","Grade 7","47422","61745","Data Manager","1.00","Statisticians"
"Home Office","Home Office","Crime and Policing Analysis","1HOS12","SEO","34835","44873","Statistical Support Officer","1.00","Statisticians"
"Home Office","Home Office","Crime and Policing Analysis","1HOS12","Senior Research Officer (SRO)","38949","48595","Senior Researcher","8.80","Social Research"
"Home Office","Home Office","Crime and Policing Analysis","1HOS12","Senior Research Officer (SRO)","38949","48595","Statistical Support Officer","0.89","Social Research"
"Home Office","Home Office","Crime and Policing Analysis","1HOS12","Senior Statistics Officer","37021","48103","Vacant","1.00","Statisticians"
"Home Office","Home Office","Crime and Policing Analysis","1HOS12","Economic Assistant","32037","41796","Economic Assistant","3.00","Economics"
"Home Office","Home Office","Crime and Policing Analysis","1HOS12","HSO","31170","48178","Statistician","5.00","Statisticians"
"Home Office","Home Office","Crime and Policing Analysis","1HOS12","Assistant Statistician","32037","41796","Operational Researcher","1.00","Operational Research"
"Home Office","Home Office","Crime and Policing Analysis","1HOS12","HEO","27937","37497","Statistical Support Officer","1.00","Statisticians"
"Home Office","Home Office","Crime and Policing Analysis","1HOS12","Research Officer (RO)","28042","37706","Research Officer","5.00","Social Research"
"Home Office","Home Office","Crime and Policing Analysis","1HOS12","EO","23145","30651","Statistical Support Officer","2.00","Statisticians"
"Home Office","Home Office","Crime and Policing Analysis","1HOS12","Stats Officer","25104","34067","Statistician","5.00","Statisticians"
"Home Office","Home Office","Decision Support for Operations","1HOS11","Grade 6","57603","74446","Operational Researcher","2.00","Operational Research"
"Home Office","Home Office","Decision Support for Operations","1HOS11","Grade 7 Economist","60518","71411","Economic Adviser","3.00","Economics"
"Home Office","Home Office","Decision Support for Operations","1HOS11","Grade 7","47422","61745","Business Support Manager","1.00","Operational Delivery"
"Home Office","Home Office","Decision Support for Operations","1HOS11","Grade 7","47422","61745","Operational Researcher","6.99","Operational Research"
"Home Office","Home Office","Decision Support for Operations","1HOS11","Senior Scientific Officer (SSO)","38949","48595","Operational Researcher","4.19","Operational Research"
"Home Office","Home Office","Decision Support for Operations","1HOS11","HSO","31170","48178","Operational Researcher","13.00","Operational Research"
"Home Office","Home Office","Decision Support for Operations","1HOS11","Economic Assistant","32037","41796","Economic Assistant","3.00","Economics"
"Home Office","Home Office","Decision Support for Operations","1HOS11","HEO","27937","37497","Operational Officer","2.00","Operational Research"
"Home Office","Home Office","Decision Support for Operations","1HOS11","HEO","27937","37497","Business Support Officer","0.68","Human Resources"
"Home Office","Home Office","Decision Support for Operations","1HOS11","Scientific Officer (SO)","28042","37706","Operational Researcher","4.00","Operational Research"
"Home Office","Home Office","Decision Support for Operations","1HOS11","EO","23145","30651","Business Support Officer","0.90","Operational Delivery"
"Home Office","Home Office","Decision Support for Operations","1HOS11","AO","","","Administrative Officer","1.00","Operational Delivery"
"Home Office","Home Office","Economic Assessment Unit","1HOS09","Grade 7 Economist","60518","71411","Economic Adviser","2.00","Economics"
"Home Office","Home Office","Economic Assessment Unit","1HOS09","Economic Assistant","32037","41796","Economic Assistant","6.93","Economics"
"Home Office","Home Office","Home Office Science Secretariat and Services","2HOS02","Grade 6","57603","74446","Head of Unit","1.00","Statisticians"
"Home Office","Home Office","Home Office Science Secretariat and Services","2HOS02","Grade 7","47422","61745","Head of Science Secretariat","1.00","Science and Engineering"
"Home Office","Home Office","Home Office Science Secretariat and Services","2HOS02","Grade 7","47422","61745","Head of Resources","1.00","Human Resources"
"Home Office","Home Office","Home Office Science Secretariat and Services","2HOS02","Grade 7","47422","61745","Head of Communications","1.00","Communications"
"Home Office","Home Office","Home Office Science Secretariat and Services","2HOS02","Grade 7","47422","61745","Chief of Staff","1.00","Science and Engineering"
"Home Office","Home Office","Home Office Science Secretariat and Services","2HOS02","Grade 7","47422","61745","Staff Officer","1.00","Science and Engineering"
"Home Office","Home Office","Home Office Science Secretariat and Services","2HOS02","SEO","34835","44873","Secretariat Support","1.00","Science and Engineering"
"Home Office","Home Office","Home Office Science Secretariat and Services","2HOS02","Senior Scientific Officer (SSO)","38949","48595","Secretariat Support","1.00","Science and Engineering"
"Home Office","Home Office","Home Office Science Secretariat and Services","2HOS02","Senior Scientific Officer (SSO)","38949","48595","Vacant","1.00","Science and Engineering"
"Home Office","Home Office","Home Office Science Secretariat and Services","2HOS02","HSO","31170","48178","Secretariat Support","1.00","Science and Engineering"
"Home Office","Home Office","Home Office Science Secretariat and Services","2HOS02","HSO","31170","48178","Vacant","1.00","Science and Engineering"
"Home Office","Home Office","Home Office Science Secretariat and Services","2HOS02","HEO","27937","37497","Communications Support","1.00","Communications"
"Home Office","Home Office","Home Office Science Secretariat and Services","2HOS02","HEO","27937","37497","Learning and Commissioning Manager","1.00","Human Resources"
"Home Office","Home Office","Home Office Science Secretariat and Services","2HOS02","HEO","27937","37497","Secretariat Support","1.00","Science and Engineering"
"Home Office","Home Office","Home Office Science Secretariat and Services","2HOS02","EO","23145","30651","Secretariat Support","2.00","Science and Engineering"
"Home Office","Home Office","Home Office Science Secretariat and Services","2HOS02","EO","23145","30651","Communications Support","3.00","Communications"
"Home Office","Home Office","Home Office Science Secretariat and Services","2HOS02","EO","23145","30651","Learning and Commissioning Officer","1.00","Human Resources"
"Home Office","Home Office","Home Office Science Secretariat and Services","2HOS02","EO","23145","30651","Resourcing Executive","1.00","Human Resources"
"Home Office","Home Office","Home Office Science Secretariat and Services","2HOS02","EO","23145","30651","Director Support","0.61","Communications"
"Home Office","Home Office","Home Office Science Secretariat and Services","2HOS02","EO","23145","30651","Vacant","1.00","Communications"
"Home Office","Home Office","Migration and Border Analysis","1HOS13","Grade 6","57603","74446","Economist","0.80","Economics"
"Home Office","Home Office","Migration and Border Analysis","1HOS13","Grade 6","57603","74446","Senior Principal Research Officer","1.00","Social Research"
"Home Office","Home Office","Migration and Border Analysis","1HOS13","Grade 6","57603","74446","Statistician","1.00","Statisticians"
"Home Office","Home Office","Migration and Border Analysis","1HOS13","Grade 7","47422","61745","Principal Research Officer","2.00","Social Research"
"Home Office","Home Office","Migration and Border Analysis","1HOS13","Grade 7 Economist","60518","71411","Economic Adviser","3.00","Economics"
"Home Office","Home Office","Migration and Border Analysis","1HOS13","Grade 7","47422","61745","Statistician","2.00","Statisticians"
"Home Office","Home Office","Migration and Border Analysis","1HOS13","Senior Research Officer (SRO)","38949","48595","Social Researcher","11.77","Social Research"
"Home Office","Home Office","Migration and Border Analysis","1HOS13","Senior Statistics Officer","37021","48103","Statistician","1.00","Statisticians"
"Home Office","Home Office","Migration and Border Analysis","1HOS13","SEO","34835","44873","Statistical Support Officer","1.00","Statisticians"
"Home Office","Home Office","Migration and Border Analysis","1HOS13","Assistant Statistician","32037","41796","Statistician","1.00","Statisticians"
"Home Office","Home Office","Migration and Border Analysis","1HOS13","Economic Assistant","32037","41796","Economic Assistant","2.00","Economics"
"Home Office","Home Office","Migration and Border Analysis","1HOS13","HEO","27937","37497","Statistical Support Officer","1.00","Statisticians"
"Home Office","Home Office","Migration and Border Analysis","1HOS13","Stats Officer","25104","34067","Statistician","1.00","Statisticians"
"Home Office","Home Office","Migration and Border Analysis","1HOS13","Research Officer (RO)","28042","37706","Research Officer","3.00","Social Research"
"Home Office","Home Office","Migration and Border Analysis","1HOS13","EO","23145","30651","Statistical Support Officer","3.78","Statisticians"
"Home Office","Home Office","Migration and Border Analysis","1HOS13","EO","23145","30651","Business Support Officer","1.00","Operational Delivery"
"Home Office","Home Office","Migration and Border Analysis","1HOS13","AO","","","Business Support Officer","1.00","Operational Delivery"
"Home Office","Home Office","National DNA Database Unit","2HOS02","Grade 6","57603","74446","Senior Technical Manager","3.00","Science and Engineering"
"Home Office","Home Office","National DNA Database Unit","2HOS02","Grade 7","47422","61745","Senior Team Leader","1.80","Science and Engineering"
"Home Office","Home Office","National DNA Database Unit","2HOS02","Grade 7","47422","61745","Senior Assurance Manager","1.00","Science and Engineering"
"Home Office","Home Office","National DNA Database Unit","2HOS02","Grade 7","47422","61745","Business Assurance Manager","1.00","Science and Engineering"
"Home Office","Home Office","National DNA Database Unit","2HOS02","SEO","34835","44873","Scientific Support","8.27","Science and Engineering"
"Home Office","Home Office","National DNA Database Unit","2HOS02","SEO","34835","44873","Data and Information Analyst","0.67","Science and Engineering"
"Home Office","Home Office","National DNA Database Unit","2HOS02","SEO","34835","44873","Team Leader","0.67","Science and Engineering"
"Home Office","Home Office","National DNA Database Unit","2HOS02","SEO","34835","44873","Operational Manager","1.00","Science and Engineering"
"Home Office","Home Office","National DNA Database Unit","2HOS02","SEO","34835","44873","Change Manager","1.00","Science and Engineering"
"Home Office","Home Office","National DNA Database Unit","2HOS02","HEO","27937","37497","Research Officer","3.80","Science and Engineering"
"Home Office","Home Office","National DNA Database Unit","2HOS02","HEO","27937","37497","Information Manager","1.00","Science and Engineering"
"Home Office","Home Office","National DNA Database Unit","2HOS02","HEO","27937","37497","Administration Team Manager","2.00","Science and Engineering"
"Home Office","Home Office","National DNA Database Unit","2HOS02","HEO","27937","37497","Security Manager","1.00","Science and Engineering"
"Home Office","Home Office","National DNA Database Unit","2HOS02","EO","23145","30651","Project Support","5.40","Science and Engineering"
"Home Office","Home Office","National DNA Database Unit","2HOS02","AO","","","Administrative Support Officer","3.00","Science and Engineering"
"Home Office","Home Office","National DNA Database Unit","2HOS02","AO","","","Vacant","1.00","Science and Engineering"
"Home Office","Home Office","Research and Analysis - Security","1HOS09","Grade 6","57603","74446","Head of Unit","2.00","Social Research"
"Home Office","Home Office","Research and Analysis - Security","1HOS09","Grade 7","47422","61745","Principal Research Officer","3.43","Social Research"
"Home Office","Home Office","Research and Analysis - Security","1HOS09","Grade 7 Economist","60518","71411","Economic Adviser","1.00","Economics"
"Home Office","Home Office","Research and Analysis - Security","1HOS09","Grade 7","47422","61745","Operational Researcher","1.00","Operational Research"
"Home Office","Home Office","Research and Analysis - Security","1HOS09","Senior Research Officer (SRO)","38949","48595","Social Researcher","6.60","Social Research"
"Home Office","Home Office","Research and Analysis - Security","1HOS09","Senior Research Officer (SRO)","38949","48595","Vacant","1.00","Social Research"
"Home Office","Home Office","Research and Analysis - Security","1HOS09","Senior Statistics Officer","37021","48103","Economic Assistant","1.00","Operational Research"
"Home Office","Home Office","Research and Analysis - Security","1HOS09","Economic Assistant","32037","41796","Social Researcher","2.00","Economics"
"Home Office","Home Office","Research and Analysis - Security","1HOS09","Research Officer (RO)","28042","37706","Social Researcher","4.00","Social Research"
"Home Office","Home Office","Regulatory and Strategic Support Unit","1HOS10","Grade 7","47422","61745","Senior Forensic Pathology Manager","2.00","Science and Engineering"
"Home Office","Home Office","Regulatory and Strategic Support Unit","1HOS10","Grade 7","47422","61745","Head of Camera Commissioner Team","1.00","Science and Engineering"
"Home Office","Home Office","Regulatory and Strategic Support Unit","1HOS10","Grade 7","47422","61745","Forensic Science Policy","2.00","Science and Engineering"
"Home Office","Home Office","Regulatory and Strategic Support Unit","1HOS10","SEO","34835","44873","Scientific Advisers","2.00","Science and Engineering"
"Home Office","Home Office","Regulatory and Strategic Support Unit","1HOS10","Senior Information Officer","38949","48959","Communications Officer","1.00","Science and Engineering"
"Home Office","Home Office","Regulatory and Strategic Support Unit","1HOS10","HEO","27937","37497","Policy Adviser","0.83","Science and Engineering"
"Home Office","Home Office","Regulatory and Strategic Support Unit","1HOS10","EO","23145","30651","Regulation Support","2.80","Science and Engineering"
"Home Office","Home Office","International Directorate - Strategy and Engagement","1IIPG01","EO","23145","30651","Policy Support Officer","2.00","Policy"
"Home Office","Home Office","International Directorate - Strategy and Engagement","1IIPG01","Grade 6","57603","74446","Senior Policy Adviser","1.00","Policy"
"Home Office","Home Office","International Directorate - Strategy and Engagement","1IIPG01","Grade 7","47422","61745","Senior Policy Adviser","6.80","Policy"
"Home Office","Home Office","International Directorate - Strategy and Engagement","1IIPG01","HEO","27937","37497","Policy Adviser","7.89","Policy"
"Home Office","Home Office","International Directorate - Strategy and Engagement","1IIPG01","HEO","27937","37497","Policy Adviser","1.00","Policy"
"Home Office","Home Office","International Directorate - Strategy and Engagement","1IIPG01","SEO","34835","44873","Policy Adviser","5.00","Policy"
"Home Office","Home Office","International Directorate - Europe","1IIPG07","AO","","","Administrative Officer","1.00","Policy"
"Home Office","Home Office","International Directorate - Europe","1IIPG07","EO","23145","30651","Policy Support Officer","3.00","Policy"
"Home Office","Home Office","International Directorate - Europe","1IIPG07","Grade 6","57603","74446","Senior Policy Adviser","4.00","Policy"
"Home Office","Home Office","International Directorate - Europe","1IIPG07","Grade 7","47422","61745","Senior Policy Adviser","5.00","Policy"
"Home Office","Home Office","International Directorate - Europe","1IIPG07","HEO","27937","37497","Policy Adviser","5.00","Policy"
"Home Office","Home Office","International Directorate - Europe","1IIPG07","HEO","27937","37497","Policy Adviser","2.00","Policy"
"Home Office","Home Office","International Directorate - Europe","1IIPG07","SEO","34835","44873","Policy Adviser","3.00","Policy"
"Home Office","Home Office","International Criminality","1IIPG12","AO","","","Administrative Officer","15.11","Policy"
"Home Office","Home Office","International Criminality","1IIPG12","EO","23145","30651","Policy Support Officer","3.92","Policy"
"Home Office","Home Office","International Criminality","1IIPG12","Grade 7","47422","61745","Senior Policy Adviser","4.00","Policy"
"Home Office","Home Office","International Criminality","1IIPG12","Grade 7","47422","61745","Senior Policy Adviser","2.00","Policy"
"Home Office","Home Office","International Criminality","1IIPG12","HEO","27937","37497","Policy Adviser","4.00","Policy"
"Home Office","Home Office","International Criminality","1IIPG12","EO","23145","30651","Policy Support Officer","1.69","Policy"
"Home Office","Home Office","International Criminality","1IIPG12","Grade 6","57603","74446","Senior Policy Adviser","1.00","Policy"
"Home Office","Home Office","International Criminality","1IIPG12","Grade 7","47422","61745","Senior Policy Adviser","4.80","Policy"
"Home Office","Home Office","International Criminality","1IIPG12","HEO","27937","37497","Policy Adviser","1.00","Policy"
"Home Office","Home Office","International Criminality","1IIPG12","SEO","34835","44873","Policy Adviser","4.56","Policy"
"Home Office","Home Office","International Criminality","1IIPG12","SEO","34835","44873","Policy Adviser","1.00","Policy"
"Home Office","Home Office","Illegal Migration, Identity Security and Enforcement Policy Unit","1IIPG13","AO","","","Administrative Officer","1.00","Policy"
"Home Office","Home Office","Illegal Migration, Identity Security and Enforcement Policy Unit","1IIPG13","CIO","27937","37497","Policy Adviser","0.78","Policy"
"Home Office","Home Office","Illegal Migration, Identity Security and Enforcement Policy Unit","1IIPG13","Grade 6","57603","74446","Senior Policy Adviser","4.00","Policy"
"Home Office","Home Office","Illegal Migration, Identity Security and Enforcement Policy Unit","1IIPG13","Grade 7","47422","61745","Senior Policy Adviser","9.00","Policy"
"Home Office","Home Office","Illegal Migration, Identity Security and Enforcement Policy Unit","1IIPG13","Grade 7","47422","61745","Senior Policy Adviser","1.00","Policy"
"Home Office","Home Office","Illegal Migration, Identity Security and Enforcement Policy Unit","1IIPG13","HEO","27937","37497","Policy Adviser","6.63","Policy"
"Home Office","Home Office","Illegal Migration, Identity Security and Enforcement Policy Unit","1IIPG13","Immigration & Customs Inspector","N/A","N/A","Policy Adviser","2.00","Policy"
"Home Office","Home Office","Illegal Migration, Identity Security and Enforcement Policy Unit","1IIPG13","SEO","34835","44873","Policy Adviser","2.61","Policy"
"Home Office","Home Office","Migration Advisory Committee Secretariat","1IIPG16","AA","","","Administration Support","1.00","Policy"
"Home Office","Home Office","Migration Advisory Committee Secretariat","1IIPG16","Economic Assistant","32037","41796","Economic Assistant","3.89","Policy"
"Home Office","Home Office","Migration Advisory Committee Secretariat","1IIPG16","EO","23145","30651","Policy Support Officer","1.00","Policy"
"Home Office","Home Office","Migration Advisory Committee Secretariat","1IIPG16","Grade 7","47422","61745","Senior Policy Adviser","2.00","Policy"
"Home Office","Home Office","Migration Advisory Committee Secretariat","1IIPG16","Grade 7","47422","61745","Senior Policy Adviser","1.00","Policy"
"Home Office","Home Office","Migration Advisory Committee Secretariat","1IIPG16","HEO","27937","37497","Policy Adviser","1.00","Policy"
"Home Office","Home Office","Migration Advisory Committee Secretariat","1IIPG16","Sandwich Course Student","","","Sandwich Course Student","1.00","Policy"
"Home Office","Home Office","Migration Advisory Committee Secretariat","1IIPG16","SEO","34835","44873","Policy Adviser","1.00","Policy"
"Home Office","Home Office","Migration Advisory Committee Secretariat","1IIPG16","Senior Research Officer (SRO)","38949","48595","Policy Adviser","0.60","Policy"
"Home Office","Home Office","Legal Strategy Team","1IIPG17","AO","","","Administrative Officer","1.00","Policy"
"Home Office","Home Office","Legal Strategy Team","1IIPG17","AO","","","Administrative Officer","0.65","Policy"
"Home Office","Home Office","Legal Strategy Team","1IIPG17","EO","23145","30651","Policy Support Officer","6.73","Policy"
